ShipmentID,OrderID,DeliveryPartnerID,ShipmentStatusID,ShipmentDate,EstimatedDeliveryDate,ActualDeliveryDate,TrackingNumber
SHP0036819,ORD0036819,4,2,2020-10-19,2020-10-25,,TRK0000036819
SHP0036820,ORD0036820,2,1,2023-10-15,2023-10-20,2023-10-21,TRK0000036820
SHP0036821,ORD0036821,10,1,2019-11-29,2019-12-06,2019-12-08,TRK0000036821
SHP0036822,ORD0036822,8,1,2022-10-06,2022-10-09,2022-10-11,TRK0000036822
SHP0036823,ORD0036823,10,1,2018-05-06,2018-05-08,2018-05-10,TRK0000036823
SHP0036824,ORD0036824,2,1,2021-04-02,2021-04-06,2021-04-05,TRK0000036824
SHP0036825,ORD0036825,6,1,2015-11-11,2015-11-14,2015-11-15,TRK0000036825
SHP0036826,ORD0036826,9,1,2023-12-03,2023-12-09,2023-12-11,TRK0000036826
SHP0036827,ORD0036827,9,1,2016-11-20,2016-11-26,2016-11-27,TRK0000036827
SHP0036828,ORD0036828,4,1,2023-03-14,2023-03-18,2023-03-18,TRK0000036828
SHP0036829,ORD0036829,1,1,2023-03-15,2023-03-18,2023-03-18,TRK0000036829
SHP0036830,ORD0036830,7,1,2017-10-29,2017-11-05,2017-11-04,TRK0000036830
SHP0036831,ORD0036831,5,1,2016-06-12,2016-06-17,2016-06-16,TRK0000036831
SHP0036832,ORD0036832,1,1,2022-08-25,2022-08-27,2022-08-27,TRK0000036832
SHP0036833,ORD0036833,5,1,2024-01-18,2024-01-23,2024-01-25,TRK0000036833
SHP0036834,ORD0036834,9,1,2026-02-25,2026-03-03,2026-03-04,TRK0000036834
SHP0036835,ORD0036835,8,1,2025-11-03,2025-11-05,2025-11-06,TRK0000036835
SHP0036836,ORD0036836,2,1,2020-02-08,2020-02-11,2020-02-11,TRK0000036836
SHP0036837,ORD0036837,10,1,2024-05-04,2024-05-11,2024-05-13,TRK0000036837
SHP0036838,ORD0036838,3,1,2017-07-27,2017-08-01,2017-08-01,TRK0000036838
SHP0036839,ORD0036839,7,1,2016-01-30,2016-02-04,2016-02-05,TRK0000036839
SHP0036840,ORD0036840,10,1,2026-03-23,2026-03-28,2026-03-29,TRK0000036840
SHP0036841,ORD0036841,1,1,2015-06-16,2015-06-18,2015-06-19,TRK0000036841
SHP0036842,ORD0036842,8,1,2023-01-17,2023-01-22,2023-01-22,TRK0000036842
SHP0036843,ORD0036843,7,1,2019-07-29,2019-08-04,2019-08-04,TRK0000036843
SHP0036844,ORD0036844,7,1,2015-02-14,2015-02-17,2015-02-16,TRK0000036844
SHP0036845,ORD0036845,3,3,2019-05-25,2019-05-28,,TRK0000036845
SHP0036846,ORD0036846,4,1,2023-02-10,2023-02-17,2023-02-19,TRK0000036846
SHP0036847,ORD0036847,2,1,2021-02-21,2021-02-25,2021-02-27,TRK0000036847
SHP0036848,ORD0036848,9,3,2026-01-13,2026-01-18,,TRK0000036848
SHP0036849,ORD0036849,1,5,2019-03-21,2019-03-23,,TRK0000036849
SHP0036850,ORD0036850,3,1,2016-03-12,2016-03-16,2016-03-17,TRK0000036850
SHP0036851,ORD0036851,9,1,2018-02-08,2018-02-12,2018-02-13,TRK0000036851
SHP0036852,ORD0036852,4,1,2015-08-25,2015-08-31,2015-09-01,TRK0000036852
SHP0036853,ORD0036853,3,1,2018-01-15,2018-01-20,2018-01-22,TRK0000036853
SHP0036854,ORD0036854,10,1,2018-09-08,2018-09-14,2018-09-16,TRK0000036854
SHP0036855,ORD0036855,6,1,2022-11-27,2022-11-30,2022-12-01,TRK0000036855
SHP0036856,ORD0036856,10,1,2025-05-04,2025-05-11,2025-05-12,TRK0000036856
SHP0036857,ORD0036857,3,1,2023-08-01,2023-08-07,2023-08-09,TRK0000036857
SHP0036858,ORD0036858,9,3,2024-08-31,2024-09-03,,TRK0000036858
SHP0036859,ORD0036859,7,1,2018-04-24,2018-05-01,2018-04-30,TRK0000036859
SHP0036860,ORD0036860,6,1,2015-10-12,2015-10-15,2015-10-15,TRK0000036860
SHP0036861,ORD0036861,2,1,2024-04-08,2024-04-11,2024-04-11,TRK0000036861
SHP0036862,ORD0036862,3,1,2018-12-14,2018-12-16,2018-12-16,TRK0000036862
SHP0036863,ORD0036863,1,1,2021-03-08,2021-03-15,2021-03-14,TRK0000036863
SHP0036864,ORD0036864,10,1,2022-09-19,2022-09-25,2022-09-24,TRK0000036864
SHP0036865,ORD0036865,7,1,2018-05-19,2018-05-21,2018-05-21,TRK0000036865
SHP0036866,ORD0036866,4,1,2021-05-16,2021-05-23,2021-05-24,TRK0000036866
SHP0036867,ORD0036867,6,1,2024-04-15,2024-04-22,2024-04-22,TRK0000036867
SHP0036868,ORD0036868,7,1,2019-08-31,2019-09-06,2019-09-05,TRK0000036868
SHP0036869,ORD0036869,5,1,2022-06-24,2022-06-27,2022-06-26,TRK0000036869
SHP0036870,ORD0036870,3,1,2016-01-04,2016-01-06,2016-01-05,TRK0000036870
SHP0036871,ORD0036871,7,2,2019-01-16,2019-01-18,,TRK0000036871
SHP0036872,ORD0036872,8,1,2018-08-20,2018-08-27,2018-08-27,TRK0000036872
SHP0036873,ORD0036873,8,1,2020-08-02,2020-08-05,2020-08-07,TRK0000036873
SHP0036874,ORD0036874,9,1,2025-07-21,2025-07-23,2025-07-23,TRK0000036874
SHP0036875,ORD0036875,9,1,2020-09-28,2020-10-04,2020-10-05,TRK0000036875
SHP0036876,ORD0036876,8,1,2025-07-14,2025-07-19,2025-07-21,TRK0000036876
SHP0036877,ORD0036877,10,1,2023-12-23,2023-12-29,2023-12-30,TRK0000036877
SHP0036878,ORD0036878,8,1,2021-07-15,2021-07-17,2021-07-16,TRK0000036878
SHP0036879,ORD0036879,8,1,2026-07-23,2026-07-26,2026-07-26,TRK0000036879
SHP0036880,ORD0036880,5,1,2019-12-12,2019-12-15,2019-12-17,TRK0000036880
SHP0036881,ORD0036881,3,1,2023-10-29,2023-11-05,2023-11-04,TRK0000036881
SHP0036882,ORD0036882,5,1,2018-02-12,2018-02-18,2018-02-20,TRK0000036882
SHP0036883,ORD0036883,6,1,2016-08-12,2016-08-16,2016-08-17,TRK0000036883
SHP0036884,ORD0036884,3,1,2015-07-25,2015-07-27,2015-07-29,TRK0000036884
SHP0036885,ORD0036885,4,1,2019-09-23,2019-09-26,2019-09-25,TRK0000036885
SHP0036886,ORD0036886,10,1,2025-07-07,2025-07-11,2025-07-11,TRK0000036886
SHP0036887,ORD0036887,4,1,2017-07-29,2017-08-03,2017-08-03,TRK0000036887
SHP0036888,ORD0036888,2,1,2016-05-24,2016-05-29,2016-05-28,TRK0000036888
SHP0036889,ORD0036889,2,1,2020-06-23,2020-06-30,2020-06-30,TRK0000036889
SHP0036890,ORD0036890,2,1,2023-09-25,2023-09-27,2023-09-26,TRK0000036890
SHP0036891,ORD0036891,5,1,2015-07-05,2015-07-08,2015-07-09,TRK0000036891
SHP0036892,ORD0036892,10,1,2023-05-14,2023-05-21,2023-05-22,TRK0000036892
SHP0036893,ORD0036893,5,1,2019-03-09,2019-03-14,2019-03-15,TRK0000036893
SHP0036894,ORD0036894,4,1,2017-03-16,2017-03-21,2017-03-22,TRK0000036894
SHP0036895,ORD0036895,5,2,2023-11-28,2023-12-01,,TRK0000036895
SHP0036896,ORD0036896,2,1,2023-01-24,2023-01-28,2023-01-27,TRK0000036896
SHP0036897,ORD0036897,1,1,2015-04-14,2015-04-19,2015-04-21,TRK0000036897
SHP0036898,ORD0036898,10,2,2018-06-24,2018-06-26,,TRK0000036898
SHP0036899,ORD0036899,4,1,2023-10-12,2023-10-19,2023-10-19,TRK0000036899
SHP0036900,ORD0036900,5,3,2016-09-17,2016-09-20,,TRK0000036900
SHP0036901,ORD0036901,8,1,2019-01-09,2019-01-11,2019-01-11,TRK0000036901
SHP0036902,ORD0036902,5,1,2022-08-31,2022-09-04,2022-09-04,TRK0000036902
SHP0036903,ORD0036903,3,1,2019-11-20,2019-11-25,2019-11-26,TRK0000036903
SHP0036904,ORD0036904,3,2,2016-06-11,2016-06-14,,TRK0000036904
SHP0036905,ORD0036905,9,1,2019-07-26,2019-07-28,2019-07-30,TRK0000036905
SHP0036906,ORD0036906,6,1,2026-03-20,2026-03-27,2026-03-26,TRK0000036906
SHP0036907,ORD0036907,10,1,2021-08-24,2021-08-29,2021-08-29,TRK0000036907
SHP0036908,ORD0036908,1,1,2015-05-03,2015-05-05,2015-05-06,TRK0000036908
SHP0036909,ORD0036909,2,1,2023-03-23,2023-03-25,2023-03-27,TRK0000036909
SHP0036910,ORD0036910,7,1,2022-01-18,2022-01-23,2022-01-23,TRK0000036910
SHP0036911,ORD0036911,5,1,2016-09-24,2016-09-30,2016-09-30,TRK0000036911
SHP0036912,ORD0036912,8,1,2017-02-10,2017-02-17,2017-02-19,TRK0000036912
SHP0036913,ORD0036913,2,1,2022-11-16,2022-11-23,2022-11-25,TRK0000036913
SHP0036914,ORD0036914,1,1,2015-01-20,2015-01-22,2015-01-22,TRK0000036914
SHP0036915,ORD0036915,2,1,2015-06-27,2015-07-04,2015-07-06,TRK0000036915
SHP0036916,ORD0036916,3,1,2026-07-30,2026-08-01,2026-07-31,TRK0000036916
SHP0036917,ORD0036917,6,1,2022-11-17,2022-11-24,2022-11-25,TRK0000036917
SHP0036918,ORD0036918,5,1,2020-06-26,2020-06-30,2020-07-01,TRK0000036918
SHP0036919,ORD0036919,4,1,2017-04-19,2017-04-25,2017-04-26,TRK0000036919
SHP0036920,ORD0036920,8,2,2019-09-02,2019-09-09,,TRK0000036920
SHP0036921,ORD0036921,4,1,2020-04-19,2020-04-24,2020-04-24,TRK0000036921
SHP0036922,ORD0036922,6,1,2022-06-18,2022-06-21,2022-06-23,TRK0000036922
SHP0036923,ORD0036923,2,2,2020-05-25,2020-05-30,,TRK0000036923
SHP0036924,ORD0036924,9,1,2023-10-24,2023-10-27,2023-10-29,TRK0000036924
SHP0036925,ORD0036925,2,1,2023-04-02,2023-04-07,2023-04-06,TRK0000036925
SHP0036926,ORD0036926,3,1,2017-01-02,2017-01-09,2017-01-09,TRK0000036926
SHP0036927,ORD0036927,6,1,2025-05-11,2025-05-17,2025-05-16,TRK0000036927
SHP0036928,ORD0036928,2,1,2019-05-03,2019-05-10,2019-05-10,TRK0000036928
SHP0036929,ORD0036929,3,4,2015-04-19,2015-04-23,,TRK0000036929
SHP0036930,ORD0036930,10,1,2022-11-28,2022-12-04,2022-12-05,TRK0000036930
SHP0036931,ORD0036931,1,1,2017-10-15,2017-10-22,2017-10-22,TRK0000036931
SHP0036932,ORD0036932,9,5,2019-10-07,2019-10-09,,TRK0000036932
SHP0036933,ORD0036933,9,1,2023-01-26,2023-01-28,2023-01-29,TRK0000036933
SHP0036934,ORD0036934,10,1,2024-12-27,2025-01-01,2024-12-31,TRK0000036934
SHP0036935,ORD0036935,6,1,2024-08-08,2024-08-15,2024-08-14,TRK0000036935
SHP0036936,ORD0036936,7,1,2022-07-01,2022-07-06,2022-07-08,TRK0000036936
SHP0036937,ORD0036937,8,1,2023-10-20,2023-10-24,2023-10-25,TRK0000036937
SHP0036938,ORD0036938,2,1,2015-10-07,2015-10-09,2015-10-08,TRK0000036938
SHP0036939,ORD0036939,3,1,2015-03-11,2015-03-15,2015-03-16,TRK0000036939
SHP0036940,ORD0036940,9,4,2019-05-22,2019-05-26,,TRK0000036940
SHP0036941,ORD0036941,2,1,2026-03-25,2026-03-28,2026-03-30,TRK0000036941
SHP0036942,ORD0036942,8,2,2021-10-29,2021-11-02,,TRK0000036942
SHP0036943,ORD0036943,3,1,2025-02-05,2025-02-09,2025-02-09,TRK0000036943
SHP0036944,ORD0036944,6,1,2025-07-19,2025-07-24,2025-07-24,TRK0000036944
SHP0036945,ORD0036945,2,1,2025-08-09,2025-08-13,2025-08-12,TRK0000036945
SHP0036946,ORD0036946,9,1,2018-12-01,2018-12-08,2018-12-07,TRK0000036946
SHP0036947,ORD0036947,10,1,2023-03-31,2023-04-02,2023-04-04,TRK0000036947
SHP0036948,ORD0036948,7,1,2024-07-27,2024-08-03,2024-08-02,TRK0000036948
SHP0036949,ORD0036949,8,1,2026-01-13,2026-01-17,2026-01-18,TRK0000036949
SHP0036950,ORD0036950,2,1,2019-01-29,2019-01-31,2019-01-31,TRK0000036950
SHP0036951,ORD0036951,4,1,2015-10-16,2015-10-21,2015-10-20,TRK0000036951
SHP0036952,ORD0036952,5,1,2016-04-23,2016-04-29,2016-05-01,TRK0000036952
SHP0036953,ORD0036953,7,1,2015-10-26,2015-11-01,2015-10-31,TRK0000036953
SHP0036954,ORD0036954,3,1,2018-10-29,2018-11-04,2018-11-03,TRK0000036954
SHP0036955,ORD0036955,8,1,2023-12-17,2023-12-21,2023-12-21,TRK0000036955
SHP0036956,ORD0036956,2,1,2017-11-28,2017-12-04,2017-12-05,TRK0000036956
SHP0036957,ORD0036957,7,1,2022-09-11,2022-09-13,2022-09-14,TRK0000036957
SHP0036958,ORD0036958,2,1,2022-12-16,2022-12-22,2022-12-22,TRK0000036958
SHP0036959,ORD0036959,7,1,2019-09-04,2019-09-07,2019-09-09,TRK0000036959
SHP0036960,ORD0036960,7,1,2022-04-08,2022-04-13,2022-04-13,TRK0000036960
SHP0036961,ORD0036961,7,1,2021-04-11,2021-04-14,2021-04-13,TRK0000036961
SHP0036962,ORD0036962,5,1,2022-06-03,2022-06-07,2022-06-08,TRK0000036962
SHP0036963,ORD0036963,7,1,2024-10-05,2024-10-11,2024-10-13,TRK0000036963
SHP0036964,ORD0036964,8,1,2025-08-31,2025-09-02,2025-09-01,TRK0000036964
SHP0036965,ORD0036965,9,1,2017-07-24,2017-07-27,2017-07-28,TRK0000036965
SHP0036966,ORD0036966,9,4,2015-12-09,2015-12-16,,TRK0000036966
SHP0036967,ORD0036967,10,1,2026-05-06,2026-05-10,2026-05-10,TRK0000036967
SHP0036968,ORD0036968,7,1,2018-03-23,2018-03-28,2018-03-29,TRK0000036968
SHP0036969,ORD0036969,5,1,2025-01-02,2025-01-04,2025-01-05,TRK0000036969
SHP0036970,ORD0036970,10,1,2015-12-11,2015-12-16,2015-12-17,TRK0000036970
SHP0036971,ORD0036971,7,1,2025-03-06,2025-03-13,2025-03-13,TRK0000036971
SHP0036972,ORD0036972,8,1,2015-03-09,2015-03-13,2015-03-13,TRK0000036972
SHP0036973,ORD0036973,2,1,2018-02-15,2018-02-20,2018-02-19,TRK0000036973
SHP0036974,ORD0036974,6,1,2020-01-03,2020-01-05,2020-01-04,TRK0000036974
SHP0036975,ORD0036975,5,1,2021-12-23,2021-12-26,2021-12-27,TRK0000036975
SHP0036976,ORD0036976,4,1,2015-10-06,2015-10-12,2015-10-14,TRK0000036976
SHP0036977,ORD0036977,5,1,2016-12-17,2016-12-22,2016-12-24,TRK0000036977
SHP0036978,ORD0036978,4,1,2025-02-27,2025-03-04,2025-03-04,TRK0000036978
SHP0036979,ORD0036979,7,3,2023-02-01,2023-02-06,,TRK0000036979
SHP0036980,ORD0036980,9,1,2016-05-27,2016-06-02,2016-06-03,TRK0000036980
SHP0036981,ORD0036981,4,1,2021-02-02,2021-02-05,2021-02-04,TRK0000036981
SHP0036982,ORD0036982,2,1,2025-12-02,2025-12-09,2025-12-08,TRK0000036982
SHP0036983,ORD0036983,9,1,2021-12-03,2021-12-09,2021-12-10,TRK0000036983
SHP0036984,ORD0036984,1,1,2024-10-21,2024-10-28,2024-10-30,TRK0000036984
SHP0036985,ORD0036985,9,1,2018-08-03,2018-08-07,2018-08-08,TRK0000036985
SHP0036986,ORD0036986,4,1,2015-10-18,2015-10-25,2015-10-25,TRK0000036986
SHP0036987,ORD0036987,4,1,2024-07-29,2024-08-01,2024-08-03,TRK0000036987
SHP0036988,ORD0036988,7,1,2017-09-02,2017-09-04,2017-09-05,TRK0000036988
SHP0036989,ORD0036989,5,1,2018-04-22,2018-04-28,2018-04-29,TRK0000036989
SHP0036990,ORD0036990,2,1,2024-06-29,2024-07-06,2024-07-08,TRK0000036990
SHP0036991,ORD0036991,2,1,2020-05-18,2020-05-21,2020-05-21,TRK0000036991
SHP0036992,ORD0036992,1,2,2016-09-02,2016-09-04,,TRK0000036992
SHP0036993,ORD0036993,5,1,2023-03-11,2023-03-14,2023-03-14,TRK0000036993
SHP0036994,ORD0036994,9,1,2020-01-20,2020-01-25,2020-01-25,TRK0000036994
SHP0036995,ORD0036995,9,1,2020-09-25,2020-09-30,2020-10-01,TRK0000036995
SHP0036996,ORD0036996,5,1,2017-06-29,2017-07-03,2017-07-04,TRK0000036996
SHP0036997,ORD0036997,7,1,2026-02-07,2026-02-10,2026-02-11,TRK0000036997
SHP0036998,ORD0036998,2,1,2020-02-21,2020-02-23,2020-02-23,TRK0000036998
SHP0036999,ORD0036999,4,1,2015-05-07,2015-05-10,2015-05-09,TRK0000036999
SHP0037000,ORD0037000,9,1,2019-08-07,2019-08-13,2019-08-13,TRK0000037000
SHP0037001,ORD0037001,1,2,2016-11-13,2016-11-15,,TRK0000037001
SHP0037002,ORD0037002,10,1,2019-08-06,2019-08-09,2019-08-08,TRK0000037002
SHP0037003,ORD0037003,3,1,2026-06-12,2026-06-17,2026-06-19,TRK0000037003
SHP0037004,ORD0037004,10,5,2022-04-05,2022-04-07,,TRK0000037004
SHP0037005,ORD0037005,10,1,2015-05-13,2015-05-18,2015-05-19,TRK0000037005
SHP0037006,ORD0037006,4,1,2024-07-03,2024-07-07,2024-07-09,TRK0000037006
SHP0037007,ORD0037007,9,1,2026-02-20,2026-02-23,2026-02-23,TRK0000037007
SHP0037008,ORD0037008,9,2,2022-05-26,2022-05-28,,TRK0000037008
SHP0037009,ORD0037009,3,4,2023-02-28,2023-03-07,,TRK0000037009
SHP0037010,ORD0037010,2,1,2016-08-03,2016-08-08,2016-08-07,TRK0000037010
SHP0037011,ORD0037011,9,1,2015-05-11,2015-05-18,2015-05-17,TRK0000037011
SHP0037012,ORD0037012,2,1,2020-06-18,2020-06-21,2020-06-21,TRK0000037012
SHP0037013,ORD0037013,1,1,2016-02-07,2016-02-11,2016-02-13,TRK0000037013
SHP0037014,ORD0037014,7,1,2022-01-19,2022-01-22,2022-01-23,TRK0000037014
SHP0037015,ORD0037015,6,1,2020-05-31,2020-06-06,2020-06-06,TRK0000037015
SHP0037016,ORD0037016,7,1,2017-04-21,2017-04-28,2017-04-29,TRK0000037016
SHP0037017,ORD0037017,2,1,2019-12-30,2020-01-01,2020-01-03,TRK0000037017
SHP0037018,ORD0037018,10,1,2025-12-02,2025-12-07,2025-12-08,TRK0000037018
SHP0037019,ORD0037019,2,1,2015-02-28,2015-03-07,2015-03-06,TRK0000037019
SHP0037020,ORD0037020,9,1,2023-08-22,2023-08-28,2023-08-27,TRK0000037020
SHP0037021,ORD0037021,7,1,2015-06-27,2015-07-04,2015-07-03,TRK0000037021
SHP0037022,ORD0037022,5,1,2015-06-10,2015-06-17,2015-06-17,TRK0000037022
SHP0037023,ORD0037023,2,2,2016-01-11,2016-01-16,,TRK0000037023
SHP0037024,ORD0037024,10,1,2015-06-30,2015-07-05,2015-07-06,TRK0000037024
SHP0037025,ORD0037025,9,1,2022-11-20,2022-11-26,2022-11-27,TRK0000037025
SHP0037026,ORD0037026,2,1,2020-02-20,2020-02-24,2020-02-25,TRK0000037026
SHP0037027,ORD0037027,6,1,2019-08-08,2019-08-14,2019-08-14,TRK0000037027
SHP0037028,ORD0037028,10,1,2019-10-31,2019-11-07,2019-11-09,TRK0000037028
SHP0037029,ORD0037029,5,1,2016-06-17,2016-06-19,2016-06-20,TRK0000037029
SHP0037030,ORD0037030,4,3,2016-02-06,2016-02-12,,TRK0000037030
SHP0037031,ORD0037031,2,2,2019-02-21,2019-02-26,,TRK0000037031
SHP0037032,ORD0037032,2,1,2023-10-01,2023-10-08,2023-10-09,TRK0000037032
SHP0037033,ORD0037033,3,1,2015-01-25,2015-01-29,2015-01-30,TRK0000037033
SHP0037034,ORD0037034,8,1,2018-06-04,2018-06-06,2018-06-06,TRK0000037034
SHP0037035,ORD0037035,6,1,2026-02-22,2026-03-01,2026-03-02,TRK0000037035
SHP0037036,ORD0037036,7,1,2024-09-19,2024-09-21,2024-09-22,TRK0000037036
SHP0037037,ORD0037037,5,2,2025-03-30,2025-04-02,,TRK0000037037
SHP0037038,ORD0037038,9,1,2017-01-09,2017-01-14,2017-01-15,TRK0000037038
SHP0037039,ORD0037039,3,1,2026-01-13,2026-01-18,2026-01-17,TRK0000037039
SHP0037040,ORD0037040,8,1,2023-02-20,2023-02-27,2023-03-01,TRK0000037040
SHP0037041,ORD0037041,8,3,2020-06-06,2020-06-11,,TRK0000037041
SHP0037042,ORD0037042,3,1,2018-09-09,2018-09-12,2018-09-11,TRK0000037042
SHP0037043,ORD0037043,4,1,2023-04-18,2023-04-25,2023-04-27,TRK0000037043
SHP0037044,ORD0037044,9,1,2024-02-16,2024-02-19,2024-02-21,TRK0000037044
SHP0037045,ORD0037045,10,1,2015-10-03,2015-10-09,2015-10-10,TRK0000037045
SHP0037046,ORD0037046,6,1,2023-02-02,2023-02-05,2023-02-05,TRK0000037046
SHP0037047,ORD0037047,8,2,2015-03-11,2015-03-17,,TRK0000037047
SHP0037048,ORD0037048,4,1,2016-09-16,2016-09-19,2016-09-20,TRK0000037048
SHP0037049,ORD0037049,1,3,2017-07-30,2017-08-05,,TRK0000037049
SHP0037050,ORD0037050,5,1,2017-01-05,2017-01-10,2017-01-09,TRK0000037050
SHP0037051,ORD0037051,1,1,2016-08-07,2016-08-13,2016-08-14,TRK0000037051
SHP0037052,ORD0037052,3,1,2020-10-01,2020-10-05,2020-10-07,TRK0000037052
SHP0037053,ORD0037053,9,1,2017-10-02,2017-10-04,2017-10-03,TRK0000037053
SHP0037054,ORD0037054,3,1,2020-12-09,2020-12-14,2020-12-16,TRK0000037054
SHP0037055,ORD0037055,10,1,2025-02-12,2025-02-18,2025-02-20,TRK0000037055
SHP0037056,ORD0037056,1,2,2022-07-14,2022-07-17,,TRK0000037056
SHP0037057,ORD0037057,2,1,2023-06-26,2023-06-30,2023-07-02,TRK0000037057
SHP0037058,ORD0037058,4,1,2018-11-08,2018-11-10,2018-11-10,TRK0000037058
SHP0037059,ORD0037059,2,1,2017-09-22,2017-09-24,2017-09-23,TRK0000037059
SHP0037060,ORD0037060,1,2,2024-05-24,2024-05-28,,TRK0000037060
SHP0037061,ORD0037061,10,1,2021-01-04,2021-01-07,2021-01-07,TRK0000037061
SHP0037062,ORD0037062,5,2,2016-03-28,2016-04-04,,TRK0000037062
SHP0037063,ORD0037063,6,1,2023-07-20,2023-07-26,2023-07-28,TRK0000037063
SHP0037064,ORD0037064,10,1,2018-07-26,2018-08-02,2018-08-04,TRK0000037064
SHP0037065,ORD0037065,10,1,2023-11-24,2023-11-27,2023-11-28,TRK0000037065
SHP0037066,ORD0037066,2,1,2015-06-15,2015-06-20,2015-06-19,TRK0000037066
SHP0037067,ORD0037067,8,1,2017-05-06,2017-05-13,2017-05-12,TRK0000037067
SHP0037068,ORD0037068,3,1,2026-02-12,2026-02-15,2026-02-14,TRK0000037068
SHP0037069,ORD0037069,1,4,2026-05-28,2026-06-03,,TRK0000037069
SHP0037070,ORD0037070,10,1,2024-09-09,2024-09-13,2024-09-13,TRK0000037070
SHP0037071,ORD0037071,5,1,2015-11-23,2015-11-30,2015-12-01,TRK0000037071
SHP0037072,ORD0037072,1,1,2016-08-12,2016-08-15,2016-08-15,TRK0000037072
SHP0037073,ORD0037073,7,1,2018-01-18,2018-01-23,2018-01-22,TRK0000037073
SHP0037074,ORD0037074,1,1,2018-10-11,2018-10-15,2018-10-16,TRK0000037074
SHP0037075,ORD0037075,3,1,2016-01-29,2016-02-05,2016-02-04,TRK0000037075
SHP0037076,ORD0037076,6,3,2020-11-13,2020-11-16,,TRK0000037076
SHP0037077,ORD0037077,9,1,2018-06-03,2018-06-08,2018-06-07,TRK0000037077
SHP0037078,ORD0037078,6,1,2016-03-27,2016-04-03,2016-04-04,TRK0000037078
SHP0037079,ORD0037079,10,1,2020-04-03,2020-04-08,2020-04-09,TRK0000037079
SHP0037080,ORD0037080,4,1,2018-05-20,2018-05-27,2018-05-29,TRK0000037080
SHP0037081,ORD0037081,9,1,2020-02-24,2020-02-26,2020-02-25,TRK0000037081
SHP0037082,ORD0037082,5,1,2018-10-21,2018-10-24,2018-10-25,TRK0000037082
SHP0037083,ORD0037083,10,2,2021-07-27,2021-08-02,,TRK0000037083
SHP0037084,ORD0037084,4,1,2018-09-30,2018-10-05,2018-10-05,TRK0000037084
SHP0037085,ORD0037085,6,2,2017-06-01,2017-06-03,,TRK0000037085
SHP0037086,ORD0037086,8,2,2023-09-21,2023-09-26,,TRK0000037086
SHP0037087,ORD0037087,3,1,2026-03-20,2026-03-25,2026-03-26,TRK0000037087
SHP0037088,ORD0037088,3,1,2019-06-03,2019-06-08,2019-06-09,TRK0000037088
SHP0037089,ORD0037089,8,1,2016-08-29,2016-09-02,2016-09-03,TRK0000037089
SHP0037090,ORD0037090,3,1,2022-11-23,2022-11-30,2022-12-02,TRK0000037090
SHP0037091,ORD0037091,3,1,2015-11-28,2015-12-01,2015-12-01,TRK0000037091
SHP0037092,ORD0037092,3,1,2016-04-23,2016-04-28,2016-04-29,TRK0000037092
SHP0037093,ORD0037093,3,1,2017-04-11,2017-04-13,2017-04-13,TRK0000037093
SHP0037094,ORD0037094,10,1,2015-11-04,2015-11-10,2015-11-10,TRK0000037094
SHP0037095,ORD0037095,9,1,2023-03-09,2023-03-15,2023-03-15,TRK0000037095
SHP0037096,ORD0037096,1,1,2023-06-12,2023-06-15,2023-06-17,TRK0000037096
SHP0037097,ORD0037097,7,1,2021-04-26,2021-05-03,2021-05-04,TRK0000037097
SHP0037098,ORD0037098,3,1,2026-01-06,2026-01-13,2026-01-12,TRK0000037098
SHP0037099,ORD0037099,8,1,2026-06-14,2026-06-18,2026-06-20,TRK0000037099
SHP0037100,ORD0037100,6,1,2023-09-18,2023-09-23,2023-09-24,TRK0000037100
SHP0037101,ORD0037101,4,4,2022-09-05,2022-09-09,,TRK0000037101
SHP0037102,ORD0037102,5,1,2020-07-28,2020-08-04,2020-08-03,TRK0000037102
SHP0037103,ORD0037103,5,1,2022-10-12,2022-10-15,2022-10-16,TRK0000037103
SHP0037104,ORD0037104,10,3,2022-09-18,2022-09-20,,TRK0000037104
SHP0037105,ORD0037105,7,1,2017-03-29,2017-04-04,2017-04-05,TRK0000037105
SHP0037106,ORD0037106,7,1,2022-10-12,2022-10-14,2022-10-13,TRK0000037106
SHP0037107,ORD0037107,8,1,2015-07-14,2015-07-19,2015-07-19,TRK0000037107
SHP0037108,ORD0037108,1,2,2021-07-27,2021-07-29,,TRK0000037108
SHP0037109,ORD0037109,5,2,2019-05-17,2019-05-24,,TRK0000037109
SHP0037110,ORD0037110,4,1,2025-04-06,2025-04-11,2025-04-13,TRK0000037110
SHP0037111,ORD0037111,9,1,2020-08-06,2020-08-13,2020-08-15,TRK0000037111
SHP0037112,ORD0037112,4,1,2021-10-22,2021-10-24,2021-10-25,TRK0000037112
SHP0037113,ORD0037113,8,1,2018-10-28,2018-11-03,2018-11-04,TRK0000037113
SHP0037114,ORD0037114,8,1,2020-02-14,2020-02-19,2020-02-20,TRK0000037114
SHP0037115,ORD0037115,2,1,2018-03-13,2018-03-17,2018-03-17,TRK0000037115
SHP0037116,ORD0037116,6,1,2022-08-17,2022-08-19,2022-08-18,TRK0000037116
SHP0037117,ORD0037117,2,5,2022-11-22,2022-11-29,,TRK0000037117
SHP0037118,ORD0037118,3,1,2015-07-17,2015-07-21,2015-07-22,TRK0000037118
SHP0037119,ORD0037119,1,1,2022-03-02,2022-03-06,2022-03-08,TRK0000037119
