ReviewID,OrderItemID,Rating,ReviewTitle,ReviewText,ReviewDate
REV0021399,OI00071434,4,Very Good,Good quality and works as expected.,2016-10-01
REV0021400,OI00071435,4,Very Good,Good quality and works as expected.,2016-09-27
REV0021401,OI00071436,3,Average Product,The product is okay.,2017-02-13
REV0021402,OI00071440,4,Very Good,Good quality and works as expected.,2015-01-25
REV0021403,OI00071444,4,Very Good,Good quality and works as expected.,2026-07-31
REV0021404,OI00071450,5,Amazing,Very happy with the product.,2017-04-20
REV0021405,OI00071453,4,Good Purchase,Happy with my purchase.,2020-04-22
REV0021406,OI00071454,5,Excellent Product,Excellent quality and highly recommended.,2022-06-25
REV0021407,OI00071459,2,Needs Improvement,There are a few issues.,2023-10-26
REV0021408,OI00071464,4,Very Good,Good quality and works as expected.,2025-05-16
REV0021409,OI00071465,5,Highly Recommended,Exceeded my expectations.,2019-05-03
REV0021410,OI00071466,4,Good Purchase,Happy with my purchase.,2019-05-05
REV0021411,OI00071469,5,Worth the Money,Completely satisfied with the purchase.,2022-12-05
REV0021412,OI00071470,5,Worth the Money,Completely satisfied with the purchase.,2017-10-16
REV0021413,OI00071471,5,Worth the Money,Completely satisfied with the purchase.,2019-10-11
REV0021414,OI00071472,5,Highly Recommended,Exceeded my expectations.,2023-02-03
REV0021415,OI00071473,5,Worth the Money,Completely satisfied with the purchase.,2025-01-05
REV0021416,OI00071481,5,Amazing,Very happy with the product.,2023-10-20
REV0021417,OI00071487,5,Highly Recommended,Exceeded my expectations.,2019-05-26
REV0021418,OI00071489,4,Good Quality,Quality is quite good.,2019-05-29
REV0021419,OI00071492,5,Highly Recommended,Exceeded my expectations.,2026-03-29
REV0021420,OI00071499,5,Amazing,Very happy with the product.,2018-12-01
REV0021421,OI00071500,5,Highly Recommended,Exceeded my expectations.,2018-12-06
REV0021422,OI00071503,4,Good Purchase,Happy with my purchase.,2023-04-01
REV0021423,OI00071518,5,Worth the Money,Completely satisfied with the purchase.,2017-12-04
REV0021424,OI00071521,3,Could Be Better,Expected slightly better quality.,2022-12-21
REV0021425,OI00071524,4,Very Good,Good quality and works as expected.,2019-09-06
REV0021426,OI00071527,5,Worth the Money,Completely satisfied with the purchase.,2022-06-05
REV0021427,OI00071531,4,Good Purchase,Happy with my purchase.,2024-10-08
REV0021428,OI00071537,5,Excellent Product,Excellent quality and highly recommended.,2026-05-08
REV0021429,OI00071539,5,Worth the Money,Completely satisfied with the purchase.,2026-05-14
REV0021430,OI00071540,2,Needs Improvement,There are a few issues.,2018-03-31
REV0021431,OI00071542,4,Very Good,Good quality and works as expected.,2025-01-04
REV0021432,OI00071547,5,Highly Recommended,Exceeded my expectations.,2025-03-11
REV0021433,OI00071550,3,Could Be Better,Expected slightly better quality.,2015-03-14
REV0021434,OI00071557,3,Average Product,The product is okay.,2021-12-23
REV0021435,OI00071558,2,Needs Improvement,There are a few issues.,2015-10-11
REV0021436,OI00071562,5,Highly Recommended,Exceeded my expectations.,2025-03-07
REV0021437,OI00071568,3,Could Be Better,Expected slightly better quality.,2016-06-02
REV0021438,OI00071570,3,Decent,"Average quality, nothing special.",2021-02-02
REV0021439,OI00071571,4,Very Good,Good quality and works as expected.,2021-02-08
REV0021440,OI00071572,4,Satisfied,Nice product for the price.,2025-12-08
REV0021441,OI00071573,5,Excellent Product,Excellent quality and highly recommended.,2021-12-10
REV0021442,OI00071581,3,Decent,"Average quality, nothing special.",2024-08-05
REV0021443,OI00071582,3,Decent,"Average quality, nothing special.",2024-08-02
REV0021444,OI00071585,5,Highly Recommended,Exceeded my expectations.,2017-09-09
REV0021445,OI00071587,5,Worth the Money,Completely satisfied with the purchase.,2018-04-30
REV0021446,OI00071592,2,Not as Expected,Product quality could be improved.,2020-05-24
REV0021447,OI00071601,5,Excellent Product,Excellent quality and highly recommended.,2020-02-29
REV0021448,OI00071607,2,Needs Improvement,There are a few issues.,2019-08-07
REV0021449,OI00071613,4,Good Quality,Quality is quite good.,2026-06-17
REV0021450,OI00071615,4,Satisfied,Nice product for the price.,2026-06-19
REV0021451,OI00071617,4,Good Purchase,Happy with my purchase.,2022-04-06
REV0021452,OI00071632,4,Good Purchase,Happy with my purchase.,2020-06-22
REV0021453,OI00071637,5,Worth the Money,Completely satisfied with the purchase.,2020-01-06
REV0021454,OI00071640,3,Average Product,The product is okay.,2025-12-10
REV0021455,OI00071641,5,Worth the Money,Completely satisfied with the purchase.,2015-03-07
REV0021456,OI00071642,5,Highly Recommended,Exceeded my expectations.,2023-08-28
REV0021457,OI00071643,3,Could Be Better,Expected slightly better quality.,2015-07-04
REV0021458,OI00071644,5,Amazing,Very happy with the product.,2015-06-13
REV0021459,OI00071647,5,Excellent Product,Excellent quality and highly recommended.,2016-01-16
REV0021460,OI00071651,5,Amazing,Very happy with the product.,2015-07-04
REV0021461,OI00071653,5,Highly Recommended,Exceeded my expectations.,2022-11-21
REV0021462,OI00071654,5,Excellent Product,Excellent quality and highly recommended.,2022-11-27
REV0021463,OI00071659,5,Amazing,Very happy with the product.,2019-08-16
REV0021464,OI00071665,3,Could Be Better,Expected slightly better quality.,2016-06-25
REV0021465,OI00071667,5,Highly Recommended,Exceeded my expectations.,2016-02-11
REV0021466,OI00071668,5,Amazing,Very happy with the product.,2016-02-12
REV0021467,OI00071669,5,Highly Recommended,Exceeded my expectations.,2016-02-11
REV0021468,OI00071673,4,Satisfied,Nice product for the price.,2015-01-30
REV0021469,OI00071674,5,Highly Recommended,Exceeded my expectations.,2018-06-06
REV0021470,OI00071675,5,Worth the Money,Completely satisfied with the purchase.,2018-06-05
REV0021471,OI00071676,5,Amazing,Very happy with the product.,2026-02-23
REV0021472,OI00071678,5,Worth the Money,Completely satisfied with the purchase.,2024-09-22
REV0021473,OI00071681,4,Good Quality,Quality is quite good.,2025-04-08
REV0021474,OI00071682,5,Highly Recommended,Exceeded my expectations.,2025-04-07
REV0021475,OI00071685,5,Excellent Product,Excellent quality and highly recommended.,2017-01-19
REV0021476,OI00071689,3,Average Product,The product is okay.,2023-02-25
REV0021477,OI00071692,5,Excellent Product,Excellent quality and highly recommended.,2020-06-12
REV0021478,OI00071693,5,Worth the Money,Completely satisfied with the purchase.,2018-09-09
REV0021479,OI00071698,5,Worth the Money,Completely satisfied with the purchase.,2015-10-05
REV0021480,OI00071699,5,Highly Recommended,Exceeded my expectations.,2023-02-03
REV0021481,OI00071702,5,Worth the Money,Completely satisfied with the purchase.,2015-03-20
REV0021482,OI00071704,3,Decent,"Average quality, nothing special.",2016-09-18
REV0021483,OI00071706,3,Average Product,The product is okay.,2017-08-06
REV0021484,OI00071707,5,Highly Recommended,Exceeded my expectations.,2017-07-30
REV0021485,OI00071710,5,Amazing,Very happy with the product.,2016-08-11
REV0021486,OI00071715,5,Worth the Money,Completely satisfied with the purchase.,2020-12-17
REV0021487,OI00071720,5,Worth the Money,Completely satisfied with the purchase.,2022-07-16
REV0021488,OI00071724,4,Good Purchase,Happy with my purchase.,2018-11-15
REV0021489,OI00071730,4,Good Quality,Quality is quite good.,2024-06-02
REV0021490,OI00071732,5,Worth the Money,Completely satisfied with the purchase.,2021-01-10
REV0021491,OI00071735,4,Good Quality,Quality is quite good.,2023-07-21
REV0021492,OI00071738,5,Highly Recommended,Exceeded my expectations.,2015-06-19
REV0021493,OI00071739,5,Worth the Money,Completely satisfied with the purchase.,2017-05-07
REV0021494,OI00071740,4,Satisfied,Nice product for the price.,2026-02-12
REV0021495,OI00071741,4,Very Good,Good quality and works as expected.,2026-06-02
REV0021496,OI00071743,4,Very Good,Good quality and works as expected.,2024-09-12
REV0021497,OI00071750,4,Good Purchase,Happy with my purchase.,2016-08-20
REV0021498,OI00071755,3,Decent,"Average quality, nothing special.",2016-02-03
REV0021499,OI00071759,4,Very Good,Good quality and works as expected.,2018-06-10
REV0021500,OI00071761,3,Decent,"Average quality, nothing special.",2016-03-31
REV0021501,OI00071762,5,Worth the Money,Completely satisfied with the purchase.,2016-03-30
REV0021502,OI00071764,5,Excellent Product,Excellent quality and highly recommended.,2018-05-23
REV0021503,OI00071766,5,Worth the Money,Completely satisfied with the purchase.,2020-02-28
REV0021504,OI00071768,4,Very Good,Good quality and works as expected.,2020-02-29
REV0021505,OI00071777,2,Not as Expected,Product quality could be improved.,2026-03-22
REV0021506,OI00071779,4,Good Purchase,Happy with my purchase.,2019-06-05
REV0021507,OI00071782,5,Worth the Money,Completely satisfied with the purchase.,2016-09-06
REV0021508,OI00071793,4,Good Purchase,Happy with my purchase.,2016-04-25
REV0021509,OI00071795,3,Average Product,The product is okay.,2017-04-18
REV0021510,OI00071796,5,Amazing,Very happy with the product.,2015-11-13
REV0021511,OI00071804,5,Excellent Product,Excellent quality and highly recommended.,2023-09-21
REV0021512,OI00071805,5,Highly Recommended,Exceeded my expectations.,2023-09-28
REV0021513,OI00071806,5,Amazing,Very happy with the product.,2022-09-07
REV0021514,OI00071815,1,Poor Quality,Very disappointed with the product.,2015-07-16
REV0021515,OI00071825,3,Average Product,The product is okay.,2018-11-01
REV0021516,OI00071827,5,Amazing,Very happy with the product.,2018-03-15
REV0021517,OI00071828,3,Average Product,The product is okay.,2018-03-19
REV0021518,OI00071830,4,Very Good,Good quality and works as expected.,2022-11-25
REV0021519,OI00071839,5,Highly Recommended,Exceeded my expectations.,2016-09-01
REV0021520,OI00071841,5,Amazing,Very happy with the product.,2016-08-31
REV0021521,OI00071846,5,Highly Recommended,Exceeded my expectations.,2020-03-15
REV0021522,OI00071847,5,Excellent Product,Excellent quality and highly recommended.,2020-03-14
REV0021523,OI00071858,5,Excellent Product,Excellent quality and highly recommended.,2021-12-06
REV0021524,OI00071861,5,Highly Recommended,Exceeded my expectations.,2022-12-09
REV0021525,OI00071879,5,Excellent Product,Excellent quality and highly recommended.,2018-03-21
REV0021526,OI00071882,5,Highly Recommended,Exceeded my expectations.,2018-07-08
REV0021527,OI00071887,5,Highly Recommended,Exceeded my expectations.,2021-11-14
REV0021528,OI00071888,4,Good Quality,Quality is quite good.,2021-11-11
REV0021529,OI00071891,5,Excellent Product,Excellent quality and highly recommended.,2023-11-05
REV0021530,OI00071895,4,Satisfied,Nice product for the price.,2015-06-21
REV0021531,OI00071898,4,Good Purchase,Happy with my purchase.,2016-07-10
REV0021532,OI00071900,4,Good Purchase,Happy with my purchase.,2026-04-07
REV0021533,OI00071903,3,Average Product,The product is okay.,2019-01-03
REV0021534,OI00071915,5,Highly Recommended,Exceeded my expectations.,2023-04-21
REV0021535,OI00071917,5,Highly Recommended,Exceeded my expectations.,2026-06-12
REV0021536,OI00071919,2,Not as Expected,Product quality could be improved.,2026-06-17
REV0021537,OI00071933,5,Amazing,Very happy with the product.,2020-01-14
REV0021538,OI00071934,5,Highly Recommended,Exceeded my expectations.,2023-11-05
REV0021539,OI00071936,5,Worth the Money,Completely satisfied with the purchase.,2023-11-11
REV0021540,OI00071937,4,Good Quality,Quality is quite good.,2023-11-16
REV0021541,OI00071944,2,Not as Expected,Product quality could be improved.,2025-09-03
REV0021542,OI00071948,5,Excellent Product,Excellent quality and highly recommended.,2021-06-13
REV0021543,OI00071951,4,Good Purchase,Happy with my purchase.,2025-01-18
REV0021544,OI00071952,4,Satisfied,Nice product for the price.,2025-01-12
REV0021545,OI00071955,4,Very Good,Good quality and works as expected.,2016-09-04
REV0021546,OI00071956,4,Good Purchase,Happy with my purchase.,2022-10-26
REV0021547,OI00071958,4,Good Quality,Quality is quite good.,2016-09-15
REV0021548,OI00071959,4,Satisfied,Nice product for the price.,2016-09-12
REV0021549,OI00071960,5,Excellent Product,Excellent quality and highly recommended.,2018-12-05
REV0021550,OI00071961,4,Satisfied,Nice product for the price.,2025-06-27
REV0021551,OI00071963,2,Below Average,Not completely satisfied.,2025-06-21
REV0021552,OI00071967,1,Defective Product,Stopped working very quickly.,2023-07-27
REV0021553,OI00071968,4,Satisfied,Nice product for the price.,2023-07-21
REV0021554,OI00071976,3,Decent,"Average quality, nothing special.",2015-05-10
REV0021555,OI00071981,4,Satisfied,Nice product for the price.,2025-04-18
REV0021556,OI00071982,4,Good Purchase,Happy with my purchase.,2025-04-17
REV0021557,OI00071983,5,Worth the Money,Completely satisfied with the purchase.,2017-08-10
REV0021558,OI00071990,4,Very Good,Good quality and works as expected.,2015-12-15
REV0021559,OI00071991,4,Good Purchase,Happy with my purchase.,2015-12-16
REV0021560,OI00071992,3,Decent,"Average quality, nothing special.",2019-04-25
REV0021561,OI00071999,4,Good Quality,Quality is quite good.,2016-04-13
REV0021562,OI00072002,5,Excellent Product,Excellent quality and highly recommended.,2022-07-01
REV0021563,OI00072003,4,Satisfied,Nice product for the price.,2025-01-01
REV0021564,OI00072006,5,Worth the Money,Completely satisfied with the purchase.,2020-08-16
REV0021565,OI00072008,5,Highly Recommended,Exceeded my expectations.,2020-08-12
REV0021566,OI00072010,4,Very Good,Good quality and works as expected.,2016-01-20
REV0021567,OI00072011,5,Excellent Product,Excellent quality and highly recommended.,2016-01-23
REV0021568,OI00072016,4,Good Purchase,Happy with my purchase.,2021-11-13
REV0021569,OI00072018,5,Amazing,Very happy with the product.,2016-07-22
REV0021570,OI00072023,5,Worth the Money,Completely satisfied with the purchase.,2021-03-12
REV0021571,OI00072025,5,Amazing,Very happy with the product.,2021-12-06
REV0021572,OI00072031,3,Average Product,The product is okay.,2022-12-31
REV0021573,OI00072032,4,Good Quality,Quality is quite good.,2023-03-31
REV0021574,OI00072034,2,Needs Improvement,There are a few issues.,2023-03-25
REV0021575,OI00072036,4,Satisfied,Nice product for the price.,2023-05-15
REV0021576,OI00072038,4,Satisfied,Nice product for the price.,2024-01-09
REV0021577,OI00072039,4,Very Good,Good quality and works as expected.,2024-01-06
REV0021578,OI00072041,5,Highly Recommended,Exceeded my expectations.,2017-08-01
REV0021579,OI00072042,1,Bad Experience,Would not recommend.,2024-06-04
REV0021580,OI00072043,5,Worth the Money,Completely satisfied with the purchase.,2018-04-07
REV0021581,OI00072044,4,Satisfied,Nice product for the price.,2024-12-04
REV0021582,OI00072047,4,Satisfied,Nice product for the price.,2024-12-03
REV0021583,OI00072051,4,Good Purchase,Happy with my purchase.,2023-04-15
REV0021584,OI00072053,3,Average Product,The product is okay.,2022-04-22
REV0021585,OI00072054,5,Amazing,Very happy with the product.,2017-03-26
REV0021586,OI00072062,2,Below Average,Not completely satisfied.,2018-06-11
REV0021587,OI00072070,4,Very Good,Good quality and works as expected.,2019-11-19
REV0021588,OI00072072,4,Satisfied,Nice product for the price.,2022-08-15
REV0021589,OI00072076,5,Highly Recommended,Exceeded my expectations.,2022-06-11
REV0021590,OI00072081,2,Below Average,Not completely satisfied.,2021-05-24
REV0021591,OI00072082,5,Amazing,Very happy with the product.,2021-05-21
REV0021592,OI00072087,3,Average Product,The product is okay.,2019-06-07
REV0021593,OI00072089,5,Highly Recommended,Exceeded my expectations.,2017-05-23
REV0021594,OI00072090,4,Very Good,Good quality and works as expected.,2017-05-30
