ReturnID,OrderItemID,ReturnReasonID,ReturnDate,ReturnCondition
RET0006180,OI00089300,8,2016-02-22,Opened
RET0006181,OI00089305,3,2023-06-06,Sealed
RET0006182,OI00089338,4,2021-08-07,Opened
RET0006183,OI00089339,3,2021-08-14,Defective
RET0006184,OI00089353,3,2026-04-29,Sealed
RET0006185,OI00089372,16,2019-12-10,Opened
RET0006186,OI00089375,4,2019-12-14,Sealed
RET0006187,OI00089430,11,2020-04-11,Sealed
RET0006188,OI00089438,6,2026-01-15,Defective
RET0006189,OI00089443,7,2018-07-28,Sealed
RET0006190,OI00089450,14,2024-01-11,Sealed
RET0006191,OI00089466,18,2020-07-19,Opened
RET0006192,OI00089472,5,2015-10-11,Opened
RET0006193,OI00089481,6,2019-10-03,Damaged
RET0006194,OI00089497,2,2026-03-30,Damaged
RET0006195,OI00089498,18,2026-03-28,Defective
RET0006196,OI00089500,16,2025-03-25,Defective
RET0006197,OI00089509,13,2017-05-08,Defective
RET0006198,OI00089536,2,2023-03-13,Defective
RET0006199,OI00089537,13,2017-01-18,Opened
RET0006200,OI00089613,13,2024-08-11,Opened
RET0006201,OI00089632,12,2026-03-20,Sealed
RET0006202,OI00089668,18,2021-09-17,Damaged
RET0006203,OI00089690,13,2021-05-27,Defective
RET0006204,OI00089693,4,2018-11-10,Sealed
RET0006205,OI00089734,1,2017-06-23,Opened
RET0006206,OI00089763,18,2015-07-09,Defective
RET0006207,OI00089773,1,2020-08-27,Opened
RET0006208,OI00089779,10,2020-03-24,Damaged
RET0006209,OI00089786,11,2018-11-02,Opened
RET0006210,OI00089797,16,2016-05-22,Damaged
RET0006211,OI00089806,11,2025-04-29,Opened
RET0006212,OI00089819,18,2021-09-29,Defective
RET0006213,OI00089854,3,2016-06-03,Opened
RET0006214,OI00089869,11,2025-01-05,Defective
RET0006215,OI00089895,12,2020-11-06,Damaged
RET0006216,OI00089920,14,2019-01-07,Sealed
RET0006217,OI00089933,5,2018-06-17,Opened
RET0006218,OI00089937,5,2024-05-10,Damaged
RET0006219,OI00089959,18,2016-08-16,Opened
RET0006220,OI00089998,5,2021-04-05,Damaged
RET0006221,OI00090016,2,2025-05-12,Defective
RET0006222,OI00090034,11,2016-09-03,Opened
RET0006223,OI00090063,16,2018-03-13,Defective
RET0006224,OI00090068,18,2015-08-02,Opened
RET0006225,OI00090069,11,2023-06-05,Sealed
RET0006226,OI00090077,8,2018-11-11,Sealed
RET0006227,OI00090078,1,2018-10-31,Opened
RET0006228,OI00090095,3,2026-03-19,Opened
RET0006229,OI00090096,4,2026-03-19,Damaged
RET0006230,OI00090115,14,2020-05-05,Damaged
RET0006231,OI00090126,3,2023-08-28,Opened
RET0006232,OI00090128,9,2016-03-22,Defective
RET0006233,OI00090139,8,2015-01-25,Opened
RET0006234,OI00090145,5,2018-10-06,Opened
RET0006235,OI00090156,9,2020-08-10,Damaged
RET0006236,OI00090184,7,2018-04-20,Sealed
RET0006237,OI00090187,1,2023-02-16,Opened
RET0006238,OI00090195,4,2024-03-08,Opened
RET0006239,OI00090200,12,2019-06-05,Damaged
RET0006240,OI00090220,10,2022-03-29,Opened
RET0006241,OI00090232,16,2018-07-04,Opened
RET0006242,OI00090250,15,2016-02-11,Opened
RET0006243,OI00090254,12,2025-05-30,Damaged
RET0006244,OI00090269,1,2024-02-23,Opened
RET0006245,OI00090293,11,2019-04-21,Defective
RET0006246,OI00090296,16,2023-02-19,Sealed
RET0006247,OI00090311,10,2023-07-31,Opened
RET0006248,OI00090312,12,2023-07-27,Sealed
RET0006249,OI00090328,18,2025-02-04,Opened
RET0006250,OI00090337,5,2025-12-07,Damaged
RET0006251,OI00090362,18,2015-09-22,Sealed
RET0006252,OI00090390,6,2016-12-04,Sealed
RET0006253,OI00090410,14,2017-06-18,Sealed
RET0006254,OI00090421,18,2019-02-20,Opened
RET0006255,OI00090423,10,2016-09-07,Opened
RET0006256,OI00090426,2,2021-05-10,Damaged
RET0006257,OI00090427,17,2022-07-25,Opened
RET0006258,OI00090441,3,2024-10-31,Opened
RET0006259,OI00090443,9,2015-09-27,Sealed
RET0006260,OI00090461,4,2020-11-15,Defective
RET0006261,OI00090463,2,2019-05-07,Damaged
RET0006262,OI00090479,5,2016-03-28,Opened
RET0006263,OI00090488,5,2022-05-23,Sealed
RET0006264,OI00090511,9,2024-12-06,Opened
RET0006265,OI00090520,12,2020-04-02,Damaged
RET0006266,OI00090531,5,2023-04-15,Opened
RET0006267,OI00090534,9,2022-08-26,Sealed
RET0006268,OI00090549,6,2024-10-09,Sealed
RET0006269,OI00090554,18,2021-03-19,Defective
RET0006270,OI00090565,12,2025-03-22,Sealed
RET0006271,OI00090568,4,2021-04-05,Damaged
RET0006272,OI00090572,15,2026-04-24,Damaged
RET0006273,OI00090646,3,2017-11-29,Damaged
RET0006274,OI00090673,2,2024-06-26,Opened
RET0006275,OI00090685,14,2019-10-01,Sealed
RET0006276,OI00090689,13,2023-09-03,Sealed
RET0006277,OI00090706,18,2017-08-05,Opened
RET0006278,OI00090729,2,2023-04-28,Opened
RET0006279,OI00090745,6,2025-12-14,Damaged
RET0006280,OI00090777,10,2019-03-29,Opened
RET0006281,OI00090781,5,2026-02-01,Opened
RET0006282,OI00090796,11,2025-03-15,Damaged
RET0006283,OI00090799,1,2020-12-06,Damaged
RET0006284,OI00090810,10,2019-06-20,Opened
RET0006285,OI00090869,6,2022-09-15,Opened
RET0006286,OI00090882,8,2020-05-18,Damaged
RET0006287,OI00090898,11,2022-05-20,Sealed
RET0006288,OI00090902,11,2025-12-06,Opened
RET0006289,OI00090917,13,2020-03-24,Sealed
RET0006290,OI00090918,14,2020-03-15,Sealed
RET0006291,OI00090925,9,2018-02-27,Opened
RET0006292,OI00090945,2,2016-06-19,Damaged
RET0006293,OI00090959,17,2020-03-11,Damaged
RET0006294,OI00090960,9,2017-02-05,Defective
RET0006295,OI00090961,10,2017-02-02,Opened
RET0006296,OI00090964,12,2025-10-26,Sealed
RET0006297,OI00090979,16,2024-12-13,Sealed
RET0006298,OI00090990,5,2026-08-12,Sealed
RET0006299,OI00090996,9,2018-11-29,Damaged
RET0006300,OI00090999,2,2018-04-18,Damaged
RET0006301,OI00091007,17,2025-07-31,Opened
RET0006302,OI00091014,10,2016-08-08,Sealed
RET0006303,OI00091036,13,2023-07-21,Opened
RET0006304,OI00091044,5,2017-10-22,Opened
RET0006305,OI00091097,2,2016-02-19,Opened
RET0006306,OI00091100,2,2015-06-01,Opened
RET0006307,OI00091108,6,2025-06-11,Defective
RET0006308,OI00091112,17,2022-05-17,Defective
RET0006309,OI00091134,1,2026-02-11,Sealed
RET0006310,OI00091136,13,2026-02-14,Sealed
RET0006311,OI00091137,9,2026-02-16,Opened
RET0006312,OI00091147,1,2017-03-08,Opened
RET0006313,OI00091201,4,2022-02-23,Opened
RET0006314,OI00091202,8,2022-09-19,Damaged
RET0006315,OI00091213,1,2015-08-11,Opened
RET0006316,OI00091224,1,2019-05-19,Defective
RET0006317,OI00091229,1,2017-07-12,Damaged
RET0006318,OI00091230,4,2019-02-23,Sealed
RET0006319,OI00091236,6,2020-10-24,Sealed
RET0006320,OI00091245,11,2017-07-22,Defective
RET0006321,OI00091255,12,2019-07-29,Damaged
RET0006322,OI00091269,17,2017-09-06,Sealed
RET0006323,OI00091281,1,2015-05-31,Sealed
RET0006324,OI00091296,8,2023-03-22,Opened
RET0006325,OI00091304,8,2020-05-31,Damaged
RET0006326,OI00091310,16,2015-11-27,Sealed
RET0006327,OI00091329,15,2025-05-09,Sealed
RET0006328,OI00091331,8,2021-02-08,Defective
RET0006329,OI00091347,11,2021-06-24,Damaged
RET0006330,OI00091358,14,2025-03-16,Sealed
RET0006331,OI00091367,12,2021-02-21,Opened
RET0006332,OI00091378,17,2016-05-13,Damaged
RET0006333,OI00091396,6,2026-05-06,Damaged
RET0006334,OI00091401,9,2024-07-21,Opened
RET0006335,OI00091407,15,2018-04-29,Opened
RET0006336,OI00091411,4,2018-06-21,Damaged
RET0006337,OI00091425,1,2016-08-18,Defective
RET0006338,OI00091457,15,2021-11-29,Sealed
RET0006339,OI00091467,7,2021-09-05,Sealed
RET0006340,OI00091470,6,2018-06-28,Opened
RET0006341,OI00091495,2,2017-03-28,Sealed
RET0006342,OI00091497,14,2017-04-08,Opened
RET0006343,OI00091505,12,2023-06-21,Sealed
RET0006344,OI00091552,2,2020-11-22,Opened
RET0006345,OI00091560,17,2019-11-15,Defective
RET0006346,OI00091574,16,2016-07-30,Sealed
RET0006347,OI00091607,18,2024-11-06,Damaged
RET0006348,OI00091611,1,2024-11-13,Opened
RET0006349,OI00091623,15,2019-06-18,Opened
RET0006350,OI00091649,1,2021-02-15,Damaged
RET0006351,OI00091664,14,2020-08-06,Opened
RET0006352,OI00091675,1,2018-01-17,Damaged
RET0006353,OI00091685,3,2017-06-01,Defective
RET0006354,OI00091697,2,2024-08-31,Defective
RET0006355,OI00091706,15,2024-08-16,Defective
RET0006356,OI00091728,12,2017-07-24,Opened
RET0006357,OI00091752,13,2019-11-28,Damaged
RET0006358,OI00091779,4,2019-09-01,Sealed
RET0006359,OI00091793,12,2023-07-05,Sealed
RET0006360,OI00091797,11,2022-07-18,Opened
RET0006361,OI00091801,17,2022-08-19,Damaged
RET0006362,OI00091806,7,2022-09-21,Defective
RET0006363,OI00091842,1,2019-06-01,Opened
RET0006364,OI00091848,5,2022-09-29,Opened
RET0006365,OI00091860,10,2017-11-23,Defective
RET0006366,OI00091880,17,2016-05-08,Damaged
RET0006367,OI00091886,10,2022-12-09,Sealed
RET0006368,OI00091898,6,2020-12-04,Opened
RET0006369,OI00091899,11,2022-09-02,Sealed
RET0006370,OI00091911,3,2022-08-30,Opened
RET0006371,OI00091925,4,2019-05-11,Opened
RET0006372,OI00091927,10,2015-10-19,Opened
RET0006373,OI00091930,8,2018-05-01,Sealed
RET0006374,OI00091933,1,2015-05-09,Damaged
RET0006375,OI00091950,15,2018-12-28,Sealed
RET0006376,OI00091956,11,2017-11-01,Opened
RET0006377,OI00091961,3,2026-02-21,Opened
RET0006378,OI00091962,13,2026-02-23,Sealed
RET0006379,OI00091984,2,2025-06-08,Opened
RET0006380,OI00091986,12,2015-03-18,Damaged
RET0006381,OI00092019,13,2025-08-11,Opened
RET0006382,OI00092082,18,2023-04-12,Damaged
RET0006383,OI00092091,18,2025-12-06,Opened
RET0006384,OI00092097,7,2022-04-23,Opened
RET0006385,OI00092103,14,2016-02-21,Sealed
RET0006386,OI00092104,18,2019-01-23,Sealed
RET0006387,OI00092125,10,2016-03-08,Damaged
RET0006388,OI00092127,13,2022-10-21,Opened
RET0006389,OI00092153,18,2019-07-02,Opened
RET0006390,OI00092204,10,2015-03-10,Damaged
RET0006391,OI00092215,14,2015-10-25,Opened
RET0006392,OI00092218,17,2016-11-16,Opened
RET0006393,OI00092220,17,2024-07-27,Sealed
RET0006394,OI00092277,8,2021-02-08,Opened
RET0006395,OI00092303,17,2018-04-28,Defective
RET0006396,OI00092373,13,2017-12-28,Damaged
RET0006397,OI00092375,2,2017-12-24,Opened
RET0006398,OI00092406,11,2016-09-28,Damaged
RET0006399,OI00092421,2,2015-04-16,Sealed
RET0006400,OI00092432,12,2016-10-09,Damaged
RET0006401,OI00092440,10,2022-08-20,Opened
RET0006402,OI00092449,13,2019-05-11,Damaged
RET0006403,OI00092455,17,2020-02-16,Opened
RET0006404,OI00092459,17,2022-02-05,Opened
RET0006405,OI00092462,18,2023-12-29,Defective
RET0006406,OI00092487,10,2024-05-07,Opened
RET0006407,OI00092493,17,2020-02-02,Defective
RET0006408,OI00092494,3,2019-11-24,Damaged
RET0006409,OI00092521,8,2018-06-18,Sealed
RET0006410,OI00092525,12,2023-10-11,Opened
RET0006411,OI00092528,14,2025-10-02,Damaged
RET0006412,OI00092589,1,2016-06-11,Sealed
RET0006413,OI00092592,12,2017-09-28,Sealed
RET0006414,OI00092603,10,2021-05-14,Opened
RET0006415,OI00092607,14,2026-06-17,Sealed
RET0006416,OI00092609,3,2021-04-12,Opened
RET0006417,OI00092614,17,2020-05-15,Damaged
RET0006418,OI00092628,12,2022-05-31,Defective
RET0006419,OI00092634,17,2015-12-13,Opened
RET0006420,OI00092636,18,2015-12-16,Damaged
RET0006421,OI00092642,10,2025-03-02,Defective
RET0006422,OI00092647,5,2018-12-12,Damaged
RET0006423,OI00092676,2,2017-11-09,Opened
RET0006424,OI00092683,8,2020-07-22,Damaged
RET0006425,OI00092708,10,2017-07-23,Defective
RET0006426,OI00092719,13,2018-03-28,Opened
RET0006427,OI00092728,10,2021-04-14,Opened
RET0006428,OI00092729,7,2016-11-03,Opened
RET0006429,OI00092740,14,2015-03-22,Sealed
RET0006430,OI00092743,14,2022-08-22,Opened
RET0006431,OI00092746,4,2021-03-14,Sealed
RET0006432,OI00092758,15,2021-09-12,Defective
RET0006433,OI00092768,5,2023-09-06,Sealed
RET0006434,OI00092776,4,2024-02-08,Sealed
RET0006435,OI00092778,17,2024-02-07,Opened
RET0006436,OI00092791,2,2024-11-13,Damaged
RET0006437,OI00092792,9,2016-09-17,Sealed
RET0006438,OI00092822,6,2026-06-11,Opened
RET0006439,OI00092830,3,2017-09-05,Opened
RET0006440,OI00092847,7,2019-12-03,Sealed
RET0006441,OI00092890,5,2016-06-02,Defective
RET0006442,OI00092903,6,2019-07-30,Opened
RET0006443,OI00092906,4,2026-01-06,Sealed
RET0006444,OI00092915,7,2017-08-29,Sealed
RET0006445,OI00092935,8,2020-07-25,Sealed
RET0006446,OI00092953,12,2026-06-30,Opened
RET0006447,OI00092963,7,2023-07-04,Sealed
RET0006448,OI00092979,13,2016-06-23,Opened
RET0006449,OI00092992,18,2026-01-08,Opened
RET0006450,OI00093016,1,2015-01-11,Opened
RET0006451,OI00093031,4,2023-11-29,Damaged
RET0006452,OI00093049,4,2024-08-03,Sealed
RET0006453,OI00093056,15,2024-02-19,Sealed
RET0006454,OI00093063,1,2015-11-22,Opened
RET0006455,OI00093076,4,2026-06-19,Opened
RET0006456,OI00093079,4,2025-08-04,Damaged
RET0006457,OI00093082,6,2016-09-07,Defective
RET0006458,OI00093116,3,2023-04-24,Sealed
RET0006459,OI00093152,17,2019-05-14,Opened
RET0006460,OI00093157,5,2015-09-26,Damaged
RET0006461,OI00093161,17,2021-09-12,Sealed
RET0006462,OI00093167,4,2021-12-27,Sealed
RET0006463,OI00093184,3,2021-08-24,Opened
RET0006464,OI00093186,16,2017-05-16,Sealed
RET0006465,OI00093191,16,2017-03-15,Opened
RET0006466,OI00093192,9,2024-07-09,Opened
RET0006467,OI00093208,5,2020-01-04,Opened
RET0006468,OI00093216,18,2020-12-26,Opened
RET0006469,OI00093218,10,2022-02-01,Sealed
RET0006470,OI00093222,5,2025-02-11,Defective
RET0006471,OI00093237,13,2026-08-02,Opened
RET0006472,OI00093238,15,2026-08-02,Damaged
RET0006473,OI00093245,10,2023-06-05,Damaged
RET0006474,OI00093249,17,2023-03-04,Sealed
RET0006475,OI00093289,6,2020-04-27,Opened
RET0006476,OI00093301,18,2016-10-15,Sealed
RET0006477,OI00093302,12,2016-10-20,Sealed
RET0006478,OI00093347,9,2017-01-17,Opened
RET0006479,OI00093359,11,2023-05-11,Defective
RET0006480,OI00093377,18,2026-07-11,Sealed
RET0006481,OI00093379,14,2017-11-18,Opened
RET0006482,OI00093386,15,2024-11-24,Defective
RET0006483,OI00093412,16,2023-03-17,Opened
RET0006484,OI00093424,16,2024-02-24,Damaged
RET0006485,OI00093427,6,2015-07-20,Defective
RET0006486,OI00093439,6,2025-12-15,Opened
RET0006487,OI00093454,10,2025-06-30,Damaged
RET0006488,OI00093457,17,2015-09-30,Opened
RET0006489,OI00093468,5,2019-09-16,Defective
RET0006490,OI00093479,11,2022-11-21,Sealed
RET0006491,OI00093494,8,2022-01-20,Sealed
RET0006492,OI00093495,9,2023-10-10,Defective
RET0006493,OI00093502,15,2026-07-30,Opened
RET0006494,OI00093509,5,2026-01-26,Sealed
RET0006495,OI00093513,14,2021-11-13,Damaged
RET0006496,OI00093524,14,2015-10-13,Opened
RET0006497,OI00093533,10,2015-02-09,Sealed
RET0006498,OI00093542,3,2021-06-08,Sealed
RET0006499,OI00093550,11,2018-06-19,Damaged
RET0006500,OI00093556,7,2015-12-07,Opened
RET0006501,OI00093565,15,2017-07-14,Sealed
RET0006502,OI00093593,15,2020-03-25,Sealed
RET0006503,OI00093602,1,2026-04-25,Damaged
RET0006504,OI00093603,8,2025-08-25,Damaged
RET0006505,OI00093663,6,2016-06-18,Opened
RET0006506,OI00093682,4,2021-08-12,Opened
RET0006507,OI00093721,17,2016-07-16,Damaged
RET0006508,OI00093726,18,2021-07-17,Defective
RET0006509,OI00093744,3,2020-10-24,Opened
RET0006510,OI00093747,10,2021-02-06,Sealed
RET0006511,OI00093749,9,2021-02-05,Sealed
RET0006512,OI00093759,11,2024-03-28,Defective
RET0006513,OI00093763,17,2022-11-24,Damaged
RET0006514,OI00093765,12,2022-11-14,Sealed
RET0006515,OI00093780,6,2025-04-21,Sealed
RET0006516,OI00093822,4,2016-03-11,Opened
RET0006517,OI00093823,13,2020-05-15,Opened
RET0006518,OI00093825,17,2021-04-06,Opened
RET0006519,OI00093834,8,2021-05-14,Opened
RET0006520,OI00093837,5,2025-03-03,Sealed
RET0006521,OI00093840,4,2020-10-01,Damaged
RET0006522,OI00093872,13,2022-11-25,Opened
RET0006523,OI00093875,4,2022-01-06,Opened
RET0006524,OI00093896,3,2024-09-26,Opened
RET0006525,OI00093975,1,2019-12-09,Opened
RET0006526,OI00093993,4,2020-04-02,Opened
RET0006527,OI00093995,15,2024-09-08,Defective
RET0006528,OI00094007,14,2022-04-07,Defective
RET0006529,OI00094013,15,2018-06-21,Damaged
RET0006530,OI00094047,13,2024-05-29,Defective
RET0006531,OI00094058,3,2023-08-21,Opened
RET0006532,OI00094100,13,2020-07-18,Damaged
RET0006533,OI00094113,7,2022-03-20,Sealed
RET0006534,OI00094141,10,2021-04-25,Damaged
RET0006535,OI00094177,18,2026-01-06,Opened
RET0006536,OI00094181,1,2021-06-12,Damaged
RET0006537,OI00094182,5,2022-10-21,Opened
RET0006538,OI00094198,9,2017-03-28,Sealed
RET0006539,OI00094203,8,2020-03-15,Opened
RET0006540,OI00094209,6,2020-06-14,Defective
RET0006541,OI00094212,8,2017-05-11,Defective
RET0006542,OI00094228,7,2023-11-15,Damaged
RET0006543,OI00094230,7,2017-01-12,Damaged
RET0006544,OI00094244,16,2019-06-14,Defective
RET0006545,OI00094253,17,2018-12-15,Opened
RET0006546,OI00094266,15,2017-08-24,Damaged
RET0006547,OI00094270,7,2015-10-30,Opened
RET0006548,OI00094275,6,2023-09-15,Damaged
RET0006549,OI00094287,12,2015-09-09,Damaged
RET0006550,OI00094295,8,2015-05-11,Sealed
RET0006551,OI00094296,9,2015-05-11,Sealed
RET0006552,OI00094308,14,2025-06-30,Opened
RET0006553,OI00094314,15,2017-11-12,Damaged
RET0006554,OI00094323,9,2017-08-06,Defective
RET0006555,OI00094334,10,2017-09-05,Opened
RET0006556,OI00094349,7,2017-08-08,Sealed
RET0006557,OI00094355,11,2020-03-07,Opened
RET0006558,OI00094367,10,2017-06-09,Sealed
RET0006559,OI00094377,6,2018-05-27,Opened
RET0006560,OI00094395,10,2015-03-26,Sealed
RET0006561,OI00094412,11,2024-01-18,Damaged
RET0006562,OI00094417,5,2016-11-14,Defective
RET0006563,OI00094446,8,2019-08-07,Opened
RET0006564,OI00094456,16,2016-08-01,Sealed
RET0006565,OI00094459,13,2016-03-09,Damaged
RET0006566,OI00094466,8,2016-11-15,Sealed
RET0006567,OI00094472,8,2021-07-12,Damaged
RET0006568,OI00094494,9,2019-05-28,Defective
RET0006569,OI00094495,8,2020-11-16,Defective
RET0006570,OI00094542,1,2026-04-04,Opened
RET0006571,OI00094554,4,2024-07-12,Defective
RET0006572,OI00094567,18,2016-05-16,Sealed
RET0006573,OI00094576,11,2019-12-21,Damaged
RET0006574,OI00094578,14,2020-08-27,Opened
RET0006575,OI00094579,16,2023-11-05,Opened
RET0006576,OI00094589,14,2024-11-09,Damaged
RET0006577,OI00094593,17,2017-06-12,Sealed
RET0006578,OI00094606,16,2021-05-07,Defective
RET0006579,OI00094620,8,2016-02-08,Opened
RET0006580,OI00094622,12,2016-07-20,Defective
RET0006581,OI00094631,4,2025-11-02,Opened
RET0006582,OI00094690,17,2022-07-08,Sealed
RET0006583,OI00094708,15,2018-02-03,Damaged
RET0006584,OI00094728,1,2026-04-20,Opened
RET0006585,OI00094749,16,2022-01-29,Opened
RET0006586,OI00094765,16,2015-12-24,Damaged
RET0006587,OI00094779,9,2018-05-01,Defective
RET0006588,OI00094782,13,2016-04-19,Opened
RET0006589,OI00094786,11,2019-07-14,Defective
RET0006590,OI00094790,12,2020-11-25,Opened
RET0006591,OI00094793,17,2025-04-12,Sealed
RET0006592,OI00094834,10,2015-07-07,Opened
RET0006593,OI00094865,10,2015-04-12,Damaged
RET0006594,OI00094899,2,2022-02-14,Sealed
RET0006595,OI00094908,17,2015-11-19,Defective
RET0006596,OI00094923,14,2026-07-18,Damaged
RET0006597,OI00094928,7,2024-09-06,Damaged
RET0006598,OI00094950,4,2019-03-31,Damaged
RET0006599,OI00094959,1,2025-08-01,Sealed
RET0006600,OI00094985,3,2026-06-05,Opened
RET0006601,OI00094994,6,2025-10-22,Damaged
RET0006602,OI00095004,16,2024-08-03,Opened
RET0006603,OI00095011,4,2021-07-08,Sealed
RET0006604,OI00095034,7,2022-08-25,Defective
RET0006605,OI00095057,6,2015-06-16,Sealed
RET0006606,OI00095060,17,2023-08-13,Opened
RET0006607,OI00095079,8,2015-07-09,Sealed
RET0006608,OI00095114,1,2024-01-16,Opened
RET0006609,OI00095132,5,2020-09-12,Opened
RET0006610,OI00095153,3,2026-07-15,Sealed
RET0006611,OI00095156,1,2019-09-16,Defective
RET0006612,OI00095176,2,2019-05-11,Damaged
RET0006613,OI00095212,11,2016-07-14,Damaged
RET0006614,OI00095233,16,2025-02-03,Opened
RET0006615,OI00095247,10,2021-11-18,Defective
RET0006616,OI00095255,10,2017-04-10,Sealed
RET0006617,OI00095256,16,2021-07-27,Damaged
RET0006618,OI00095319,16,2025-09-15,Sealed
RET0006619,OI00095325,11,2020-06-05,Opened
RET0006620,OI00095326,4,2017-08-08,Defective
RET0006621,OI00095330,4,2024-01-18,Opened
RET0006622,OI00095338,3,2016-02-15,Opened
RET0006623,OI00095367,5,2020-04-27,Damaged
RET0006624,OI00095374,5,2021-06-14,Opened
RET0006625,OI00095481,8,2018-09-10,Sealed
RET0006626,OI00095518,16,2018-10-08,Defective
RET0006627,OI00095529,4,2024-03-29,Defective
RET0006628,OI00095541,7,2026-01-14,Damaged
RET0006629,OI00095630,7,2022-07-15,Sealed
RET0006630,OI00095655,5,2015-04-13,Opened
RET0006631,OI00095668,16,2022-04-05,Sealed
RET0006632,OI00095672,12,2018-09-06,Opened
RET0006633,OI00095686,6,2022-12-21,Opened
RET0006634,OI00095699,11,2022-11-19,Sealed
RET0006635,OI00095715,12,2024-07-04,Opened
RET0006636,OI00095732,15,2024-04-14,Sealed
RET0006637,OI00095749,1,2017-09-14,Opened
RET0006638,OI00095796,2,2024-01-15,Defective
RET0006639,OI00095821,3,2018-08-07,Damaged
RET0006640,OI00095833,15,2020-08-20,Sealed
RET0006641,OI00095834,10,2020-08-24,Sealed
RET0006642,OI00095835,10,2020-08-23,Damaged
RET0006643,OI00095884,3,2015-07-27,Opened
RET0006644,OI00095957,14,2022-02-23,Sealed
RET0006645,OI00095966,9,2022-05-08,Damaged
RET0006646,OI00095969,3,2022-12-27,Opened
RET0006647,OI00095971,1,2020-05-27,Defective
RET0006648,OI00095978,8,2020-03-27,Defective
RET0006649,OI00095982,18,2016-06-14,Sealed
RET0006650,OI00096013,8,2019-09-26,Sealed
RET0006651,OI00096029,16,2025-06-05,Opened
RET0006652,OI00096032,6,2016-02-15,Opened
RET0006653,OI00096035,5,2016-01-30,Opened
RET0006654,OI00096046,3,2017-07-10,Damaged
RET0006655,OI00096058,10,2019-09-14,Sealed
RET0006656,OI00096070,3,2017-05-10,Opened
RET0006657,OI00096083,1,2018-08-28,Sealed
RET0006658,OI00096114,13,2017-02-02,Defective
RET0006659,OI00096119,14,2015-08-19,Defective
RET0006660,OI00096125,6,2022-08-09,Opened
RET0006661,OI00096127,7,2015-07-30,Opened
RET0006662,OI00096129,5,2020-08-27,Sealed
RET0006663,OI00096148,6,2023-11-11,Defective
RET0006664,OI00096164,9,2018-11-19,Damaged
RET0006665,OI00096189,6,2015-06-22,Opened
RET0006666,OI00096190,14,2023-11-14,Defective
RET0006667,OI00096198,18,2020-05-04,Sealed
RET0006668,OI00096201,15,2020-01-02,Opened
RET0006669,OI00096207,11,2022-10-24,Damaged
RET0006670,OI00096211,8,2024-05-11,Opened
RET0006671,OI00096222,7,2023-08-24,Opened
RET0006672,OI00096224,17,2015-07-24,Sealed
RET0006673,OI00096283,9,2022-01-15,Defective
