OrderItemID,OrderID,LineNumber,ProductID,Quantity,UnitPrice,DiscountPercent
OI00068292,ORD0035300,1,P01953,1,197479,20
OI00068293,ORD0035301,1,P02687,4,12067,0
OI00068294,ORD0035302,1,P00031,2,12723,10
OI00068295,ORD0035302,2,P00746,1,783,5
OI00068296,ORD0035303,1,P04580,2,13053,5
OI00068297,ORD0035303,2,P03487,1,104918,0
OI00068298,ORD0035303,3,P04372,1,146821,5
OI00068299,ORD0035303,4,P03277,1,612,5
OI00068300,ORD0035304,1,P01128,4,3928,0
OI00068301,ORD0035304,2,P00834,1,712,5
OI00068302,ORD0035305,1,P03967,1,111,0
OI00068303,ORD0035306,1,P03672,2,38708,5
OI00068304,ORD0035307,1,P03905,1,2657,5
OI00068305,ORD0035308,1,P01737,4,4398,0
OI00068306,ORD0035309,1,P00452,1,178335,0
OI00068307,ORD0035309,2,P04198,1,43683,5
OI00068308,ORD0035310,1,P04296,1,102543,5
OI00068309,ORD0035311,1,P03596,5,4892,10
OI00068310,ORD0035312,1,P04305,1,3687,0
OI00068311,ORD0035313,1,P01862,4,7878,5
OI00068312,ORD0035313,2,P02375,2,1745,0
OI00068313,ORD0035313,3,P01156,4,11353,10
OI00068314,ORD0035314,1,P00967,2,1099,0
OI00068315,ORD0035315,1,P03619,2,531,5
OI00068316,ORD0035315,2,P01505,1,1413,0
OI00068317,ORD0035316,1,P03485,1,15245,15
OI00068318,ORD0035316,2,P01932,1,11621,20
OI00068319,ORD0035316,3,P02699,2,1216,0
OI00068320,ORD0035316,4,P00492,2,577,10
OI00068321,ORD0035317,1,P02219,3,143770,0
OI00068322,ORD0035317,2,P01233,1,278,0
OI00068323,ORD0035318,1,P00837,1,81,5
OI00068324,ORD0035319,1,P04420,1,4141,0
OI00068325,ORD0035319,2,P04707,1,9592,10
OI00068326,ORD0035319,3,P01582,3,9355,0
OI00068327,ORD0035319,4,P01475,2,36074,0
OI00068328,ORD0035320,1,P00170,1,587,5
OI00068329,ORD0035321,1,P03425,2,1255,10
OI00068330,ORD0035322,1,P02633,2,71990,5
OI00068331,ORD0035322,2,P04112,1,1207,0
OI00068332,ORD0035323,1,P01694,1,4585,0
OI00068333,ORD0035323,2,P03479,1,1538,0
OI00068334,ORD0035323,3,P00044,4,14030,10
OI00068335,ORD0035323,4,P04657,1,3751,5
OI00068336,ORD0035323,5,P04038,3,171234,0
OI00068337,ORD0035324,1,P00583,1,1796,15
OI00068338,ORD0035324,2,P03713,5,9297,5
OI00068339,ORD0035325,1,P02029,1,9113,0
OI00068340,ORD0035326,1,P04991,2,178113,0
OI00068341,ORD0035326,2,P01586,4,9594,20
OI00068342,ORD0035326,3,P03562,1,1908,10
OI00068343,ORD0035326,4,P00453,4,99841,0
OI00068344,ORD0035327,1,P02979,2,76470,0
OI00068345,ORD0035328,1,P01296,4,263,5
OI00068346,ORD0035328,2,P00692,5,10056,0
OI00068347,ORD0035329,1,P02477,2,6211,0
OI00068348,ORD0035329,2,P01044,1,107418,0
OI00068349,ORD0035329,3,P03070,4,152485,0
OI00068350,ORD0035329,4,P00599,1,1607,10
OI00068351,ORD0035330,1,P01592,1,1373,10
OI00068352,ORD0035331,1,P04121,1,1075,5
OI00068353,ORD0035331,2,P03490,3,23832,0
OI00068354,ORD0035332,1,P00666,3,6304,0
OI00068355,ORD0035332,2,P02842,1,11077,15
OI00068356,ORD0035332,3,P04358,4,111608,5
OI00068357,ORD0035333,1,P01578,1,8704,0
OI00068358,ORD0035334,1,P00833,2,594,0
OI00068359,ORD0035335,1,P04512,1,6434,5
OI00068360,ORD0035336,1,P00471,1,86945,0
OI00068361,ORD0035336,2,P02893,1,141460,5
OI00068362,ORD0035337,1,P03623,1,2861,5
OI00068363,ORD0035337,2,P04755,4,171,15
OI00068364,ORD0035337,3,P02461,1,8772,0
OI00068365,ORD0035338,1,P02699,1,1216,5
OI00068366,ORD0035339,1,P04031,2,148085,10
OI00068367,ORD0035340,1,P04280,4,1687,0
OI00068368,ORD0035341,1,P03619,1,531,0
OI00068369,ORD0035341,2,P04484,1,170396,0
OI00068370,ORD0035341,3,P04129,4,497,0
OI00068371,ORD0035342,1,P04017,2,87,10
OI00068372,ORD0035342,2,P01237,1,14980,25
OI00068373,ORD0035343,1,P03406,2,14295,5
OI00068374,ORD0035344,1,P01170,1,90572,0
OI00068375,ORD0035345,1,P01283,1,11852,10
OI00068376,ORD0035346,1,P04483,2,33389,15
OI00068377,ORD0035347,1,P01543,2,1360,10
OI00068378,ORD0035347,2,P03716,3,1845,0
OI00068379,ORD0035348,1,P00029,1,147998,0
OI00068380,ORD0035349,1,P04411,4,960,0
OI00068381,ORD0035350,1,P02801,2,10005,0
OI00068382,ORD0035350,2,P02442,1,1288,0
OI00068383,ORD0035351,1,P00869,2,4253,5
OI00068384,ORD0035352,1,P02975,1,957,5
OI00068385,ORD0035352,2,P03003,3,1704,10
OI00068386,ORD0035352,3,P02824,1,1511,15
OI00068387,ORD0035353,1,P04050,1,14767,0
OI00068388,ORD0035353,2,P01799,1,742,0
OI00068389,ORD0035354,1,P03051,1,25674,10
OI00068390,ORD0035354,2,P02861,1,11543,0
OI00068391,ORD0035355,1,P04530,4,124718,0
OI00068392,ORD0035355,2,P04997,2,187164,15
OI00068393,ORD0035356,1,P00833,1,594,20
OI00068394,ORD0035357,1,P04046,3,8682,5
OI00068395,ORD0035357,2,P00026,1,112088,0
OI00068396,ORD0035357,3,P01536,2,12251,0
OI00068397,ORD0035358,1,P00843,2,768,5
OI00068398,ORD0035358,2,P02097,1,1429,5
OI00068399,ORD0035358,3,P03421,4,34808,20
OI00068400,ORD0035358,4,P04501,1,534,0
OI00068401,ORD0035358,5,P03762,4,1837,10
OI00068402,ORD0035359,1,P00939,1,7959,0
OI00068403,ORD0035360,1,P00289,1,4854,5
OI00068404,ORD0035360,2,P02925,1,105928,10
OI00068405,ORD0035360,3,P04275,2,1833,10
OI00068406,ORD0035361,1,P03382,1,10851,15
OI00068407,ORD0035361,2,P03797,2,1439,0
OI00068408,ORD0035361,3,P01244,3,13295,0
OI00068409,ORD0035361,4,P03953,1,82,5
OI00068410,ORD0035362,1,P01880,3,121,0
OI00068411,ORD0035362,2,P03259,2,310,0
OI00068412,ORD0035362,3,P03044,1,72436,15
OI00068413,ORD0035362,4,P01417,2,1310,0
OI00068414,ORD0035362,5,P01973,3,13411,0
OI00068415,ORD0035363,1,P01235,3,3858,10
OI00068416,ORD0035364,1,P00963,2,317,5
OI00068417,ORD0035364,2,P03939,1,66170,5
OI00068418,ORD0035364,3,P03875,4,11749,0
OI00068419,ORD0035365,1,P04899,4,1249,10
OI00068420,ORD0035365,2,P01811,1,6952,5
OI00068421,ORD0035366,1,P02490,4,10778,5
OI00068422,ORD0035366,2,P03817,1,36,0
OI00068423,ORD0035367,1,P02715,3,9961,0
OI00068424,ORD0035367,2,P00678,1,116873,10
OI00068425,ORD0035367,3,P00698,1,11796,0
OI00068426,ORD0035367,4,P02890,1,10263,5
OI00068427,ORD0035367,5,P02102,3,15693,5
OI00068428,ORD0035368,1,P00659,1,9199,0
OI00068429,ORD0035368,2,P02951,3,159404,0
OI00068430,ORD0035368,3,P02871,3,363,0
OI00068431,ORD0035368,4,P04617,1,3074,5
OI00068432,ORD0035369,1,P03018,5,31120,10
OI00068433,ORD0035369,2,P04203,2,250,20
OI00068434,ORD0035370,1,P00075,2,9881,20
OI00068435,ORD0035370,2,P02940,2,3583,0
OI00068436,ORD0035370,3,P03239,4,12812,0
OI00068437,ORD0035370,4,P03803,1,137684,0
OI00068438,ORD0035370,5,P04602,1,22100,0
OI00068439,ORD0035371,1,P01079,3,93304,5
OI00068440,ORD0035372,1,P02546,4,527,0
OI00068441,ORD0035372,2,P01356,2,110654,0
OI00068442,ORD0035373,1,P01298,2,8013,5
OI00068443,ORD0035373,2,P01607,4,1255,5
OI00068444,ORD0035374,1,P02479,1,47429,0
OI00068445,ORD0035374,2,P03136,1,187786,5
OI00068446,ORD0035374,3,P00860,5,1776,0
OI00068447,ORD0035375,1,P03570,3,4558,10
OI00068448,ORD0035375,2,P02071,4,6581,0
OI00068449,ORD0035375,3,P01553,1,3615,5
OI00068450,ORD0035376,1,P00566,2,179155,0
OI00068451,ORD0035376,2,P04929,1,1753,0
OI00068452,ORD0035376,3,P03170,1,100004,0
OI00068453,ORD0035376,4,P02269,1,1000,0
OI00068454,ORD0035377,1,P04440,3,187021,0
OI00068455,ORD0035378,1,P02853,1,1292,20
OI00068456,ORD0035378,2,P02382,1,9001,5
OI00068457,ORD0035378,3,P01024,1,141321,0
OI00068458,ORD0035379,1,P02050,2,9198,0
OI00068459,ORD0035379,2,P00848,1,1409,0
OI00068460,ORD0035380,1,P00254,4,2586,5
OI00068461,ORD0035380,2,P02427,2,80,0
OI00068462,ORD0035380,3,P01283,1,11852,0
OI00068463,ORD0035380,4,P03530,1,10915,0
OI00068464,ORD0035381,1,P04894,1,9647,0
OI00068465,ORD0035382,1,P01709,1,6462,5
OI00068466,ORD0035382,2,P00068,2,4664,0
OI00068467,ORD0035383,1,P03355,1,13325,0
OI00068468,ORD0035384,1,P04548,2,9903,25
OI00068469,ORD0035384,2,P01579,1,11768,0
OI00068470,ORD0035385,1,P04973,3,81571,0
OI00068471,ORD0035385,2,P02974,5,592,20
OI00068472,ORD0035385,3,P00476,4,3912,15
OI00068473,ORD0035386,1,P03419,1,4717,10
OI00068474,ORD0035386,2,P03793,2,146590,0
OI00068475,ORD0035386,3,P03870,1,1631,10
OI00068476,ORD0035386,4,P00048,1,78130,10
OI00068477,ORD0035387,1,P01445,3,3261,0
OI00068478,ORD0035387,2,P01523,1,6759,5
OI00068479,ORD0035388,1,P04731,2,13543,0
OI00068480,ORD0035389,1,P04415,4,316,5
OI00068481,ORD0035389,2,P02548,3,1373,0
OI00068482,ORD0035389,3,P01954,2,3910,0
OI00068483,ORD0035390,1,P03558,3,55417,10
OI00068484,ORD0035391,1,P03255,3,139502,10
OI00068485,ORD0035391,2,P01324,3,1173,0
OI00068486,ORD0035392,1,P00371,2,455,0
OI00068487,ORD0035392,2,P00214,2,1525,5
OI00068488,ORD0035393,1,P02423,1,45697,5
OI00068489,ORD0035394,1,P04677,4,737,0
OI00068490,ORD0035395,1,P04143,1,172808,0
OI00068491,ORD0035395,2,P00227,4,642,0
OI00068492,ORD0035395,3,P04763,3,78,0
OI00068493,ORD0035395,4,P01144,5,12167,0
OI00068494,ORD0035396,1,P02241,1,1272,0
OI00068495,ORD0035397,1,P00681,2,5973,5
OI00068496,ORD0035398,1,P04390,2,1973,0
OI00068497,ORD0035398,2,P00948,1,12476,0
OI00068498,ORD0035399,1,P04665,1,7937,0
OI00068499,ORD0035400,1,P01334,1,986,0
OI00068500,ORD0035401,1,P04908,2,39216,0
OI00068501,ORD0035401,2,P02172,4,906,5
OI00068502,ORD0035402,1,P01915,2,1073,0
OI00068503,ORD0035403,1,P01275,1,67544,5
OI00068504,ORD0035403,2,P02574,1,203,0
OI00068505,ORD0035403,3,P02143,1,1770,0
OI00068506,ORD0035403,4,P01457,1,24725,10
OI00068507,ORD0035404,1,P03188,1,68059,5
OI00068508,ORD0035405,1,P03427,1,9543,15
OI00068509,ORD0035405,2,P01665,2,141886,0
OI00068510,ORD0035406,1,P00677,1,11094,0
OI00068511,ORD0035407,1,P01280,2,153370,0
OI00068512,ORD0035408,1,P04384,1,1295,0
OI00068513,ORD0035408,2,P03583,4,105369,5
OI00068514,ORD0035408,3,P02680,2,7570,0
OI00068515,ORD0035409,1,P04425,1,4881,0
OI00068516,ORD0035409,2,P03654,5,9514,5
OI00068517,ORD0035410,1,P00287,1,137739,0
OI00068518,ORD0035411,1,P03473,2,128118,0
OI00068519,ORD0035411,2,P02623,2,8304,0
OI00068520,ORD0035411,3,P02965,3,107856,10
OI00068521,ORD0035412,1,P01778,2,10361,0
OI00068522,ORD0035413,1,P00686,2,1722,0
OI00068523,ORD0035413,2,P04970,1,1680,5
OI00068524,ORD0035413,3,P00533,1,81330,15
OI00068525,ORD0035413,4,P00236,3,919,0
OI00068526,ORD0035414,1,P03168,1,154544,0
OI00068527,ORD0035414,2,P04801,2,559,20
OI00068528,ORD0035414,3,P03533,2,171906,0
OI00068529,ORD0035415,1,P03901,3,122476,5
OI00068530,ORD0035416,1,P00190,1,1527,15
OI00068531,ORD0035417,1,P02356,1,98206,0
OI00068532,ORD0035417,2,P02554,1,80697,0
OI00068533,ORD0035417,3,P01788,1,638,0
OI00068534,ORD0035417,4,P03165,2,393,0
OI00068535,ORD0035417,5,P04349,1,1518,10
OI00068536,ORD0035418,1,P03986,1,166633,5
OI00068537,ORD0035418,2,P04786,1,12791,5
OI00068538,ORD0035418,3,P02310,1,811,5
OI00068539,ORD0035418,4,P04709,1,11687,10
OI00068540,ORD0035419,1,P03901,2,122476,15
OI00068541,ORD0035419,2,P03647,3,561,5
OI00068542,ORD0035420,1,P04847,3,10538,5
OI00068543,ORD0035421,1,P01575,2,1868,0
OI00068544,ORD0035422,1,P02146,5,143876,0
OI00068545,ORD0035422,2,P03646,1,82865,0
OI00068546,ORD0035423,1,P00286,1,1319,0
OI00068547,ORD0035423,2,P00193,2,201,0
OI00068548,ORD0035424,1,P01460,1,181153,10
OI00068549,ORD0035425,1,P00499,1,1420,0
OI00068550,ORD0035426,1,P02937,1,103601,0
OI00068551,ORD0035427,1,P03287,1,1301,10
OI00068552,ORD0035427,2,P01706,2,2117,10
OI00068553,ORD0035428,1,P01552,3,1966,0
OI00068554,ORD0035428,2,P00344,4,1857,5
OI00068555,ORD0035428,3,P04932,2,692,0
OI00068556,ORD0035429,1,P03525,3,14817,0
OI00068557,ORD0035429,2,P00111,1,11918,5
OI00068558,ORD0035430,1,P00687,1,13986,0
OI00068559,ORD0035431,1,P02483,5,1264,5
OI00068560,ORD0035432,1,P03594,2,13076,5
OI00068561,ORD0035432,2,P02027,5,186763,5
OI00068562,ORD0035433,1,P00032,1,12273,10
OI00068563,ORD0035434,1,P02100,4,145598,15
OI00068564,ORD0035434,2,P02302,2,485,0
OI00068565,ORD0035435,1,P02163,2,363,15
OI00068566,ORD0035436,1,P03869,4,988,20
OI00068567,ORD0035436,2,P03921,3,13104,0
OI00068568,ORD0035437,1,P03233,1,128645,5
OI00068569,ORD0035438,1,P00771,5,13375,10
OI00068570,ORD0035438,2,P00236,2,919,15
OI00068571,ORD0035438,3,P02757,1,171060,5
OI00068572,ORD0035438,4,P00122,1,131,20
OI00068573,ORD0035438,5,P04589,1,5162,10
OI00068574,ORD0035439,1,P03957,1,174755,5
OI00068575,ORD0035439,2,P01221,1,2570,5
OI00068576,ORD0035439,3,P03208,1,10215,15
OI00068577,ORD0035440,1,P02528,2,236,20
OI00068578,ORD0035440,2,P00886,2,809,15
OI00068579,ORD0035440,3,P01042,1,71712,15
OI00068580,ORD0035440,4,P04109,3,957,0
OI00068581,ORD0035440,5,P03215,1,30332,0
OI00068582,ORD0035441,1,P03927,2,1578,0
OI00068583,ORD0035441,2,P02443,1,8211,15
OI00068584,ORD0035442,1,P03777,1,7752,5
OI00068585,ORD0035442,2,P03572,1,1936,0
OI00068586,ORD0035442,3,P03760,5,134657,10
OI00068587,ORD0035443,1,P04456,4,187604,10
OI00068588,ORD0035444,1,P04075,2,178588,0
OI00068589,ORD0035444,2,P01244,4,13295,5
OI00068590,ORD0035445,1,P00531,1,6620,5
OI00068591,ORD0035446,1,P03399,1,12725,0
OI00068592,ORD0035446,2,P03314,3,1223,0
OI00068593,ORD0035446,3,P00749,1,165110,0
OI00068594,ORD0035447,1,P03983,1,184734,20
OI00068595,ORD0035447,2,P04285,4,187147,5
OI00068596,ORD0035447,3,P02967,2,1939,5
OI00068597,ORD0035447,4,P04595,4,1412,0
OI00068598,ORD0035448,1,P01225,1,4348,0
OI00068599,ORD0035449,1,P02897,2,691,0
OI00068600,ORD0035450,1,P01972,3,100369,0
OI00068601,ORD0035450,2,P02333,3,120997,0
OI00068602,ORD0035450,3,P03014,4,6591,0
OI00068603,ORD0035451,1,P02456,1,6878,0
OI00068604,ORD0035451,2,P00733,5,1092,0
OI00068605,ORD0035452,1,P03150,1,10526,25
OI00068606,ORD0035452,2,P02978,2,1477,0
OI00068607,ORD0035452,3,P04605,5,11267,15
OI00068608,ORD0035452,4,P03078,1,793,5
OI00068609,ORD0035453,1,P00048,2,78130,5
OI00068610,ORD0035453,2,P02570,3,4283,0
OI00068611,ORD0035454,1,P03758,4,1576,0
OI00068612,ORD0035455,1,P00255,3,194962,10
OI00068613,ORD0035455,2,P02244,1,233,10
OI00068614,ORD0035456,1,P00522,1,271,0
OI00068615,ORD0035457,1,P02550,1,190238,15
OI00068616,ORD0035457,2,P04031,1,148085,5
OI00068617,ORD0035458,1,P02988,2,3038,0
OI00068618,ORD0035459,1,P03438,1,870,0
OI00068619,ORD0035459,2,P00698,1,11796,25
OI00068620,ORD0035460,1,P03487,2,104918,20
OI00068621,ORD0035460,2,P02623,1,8304,0
OI00068622,ORD0035461,1,P04136,3,1696,25
OI00068623,ORD0035461,2,P03538,1,149362,5
OI00068624,ORD0035461,3,P04570,3,196579,0
OI00068625,ORD0035462,1,P03192,1,4932,0
OI00068626,ORD0035462,2,P00618,1,1395,0
OI00068627,ORD0035462,3,P04539,1,111013,0
OI00068628,ORD0035463,1,P02686,3,10578,10
OI00068629,ORD0035463,2,P00208,1,117630,0
OI00068630,ORD0035464,1,P01996,1,666,0
OI00068631,ORD0035464,2,P01329,2,2585,0
OI00068632,ORD0035465,1,P03686,1,88217,20
OI00068633,ORD0035466,1,P00949,4,341,0
OI00068634,ORD0035467,1,P04120,1,605,0
OI00068635,ORD0035467,2,P04187,1,150150,15
OI00068636,ORD0035467,3,P04863,1,23667,0
OI00068637,ORD0035467,4,P02245,3,890,0
OI00068638,ORD0035467,5,P02532,2,9753,5
OI00068639,ORD0035468,1,P00960,3,12942,0
OI00068640,ORD0035468,2,P01538,1,162699,5
OI00068641,ORD0035468,3,P03485,2,15245,20
OI00068642,ORD0035469,1,P03865,1,13624,25
OI00068643,ORD0035470,1,P02474,2,1115,0
OI00068644,ORD0035471,1,P00431,2,1971,0
OI00068645,ORD0035472,1,P03093,2,8397,0
OI00068646,ORD0035473,1,P01189,2,1348,0
OI00068647,ORD0035473,2,P04848,1,1231,15
OI00068648,ORD0035473,3,P02748,2,191591,0
OI00068649,ORD0035473,4,P01401,1,180306,10
OI00068650,ORD0035474,1,P04173,1,164791,10
OI00068651,ORD0035474,2,P03336,3,7142,5
OI00068652,ORD0035474,3,P04561,1,86608,0
OI00068653,ORD0035475,1,P02697,2,6064,5
OI00068654,ORD0035475,2,P03004,1,651,0
OI00068655,ORD0035475,3,P01473,1,198,20
OI00068656,ORD0035475,4,P02482,3,12917,10
OI00068657,ORD0035476,1,P03009,2,152,0
OI00068658,ORD0035477,1,P01191,1,14765,5
OI00068659,ORD0035477,2,P03254,1,9938,0
OI00068660,ORD0035478,1,P04028,1,115615,5
OI00068661,ORD0035478,2,P03542,1,142875,0
OI00068662,ORD0035479,1,P00814,3,194172,0
OI00068663,ORD0035479,2,P00144,3,392,0
OI00068664,ORD0035480,1,P03921,1,13104,5
OI00068665,ORD0035480,2,P02324,1,3307,10
OI00068666,ORD0035480,3,P00331,1,7058,0
OI00068667,ORD0035481,1,P01201,1,2005,0
OI00068668,ORD0035482,1,P01884,2,55,10
OI00068669,ORD0035482,2,P04724,1,259,10
OI00068670,ORD0035483,1,P04307,1,5615,0
OI00068671,ORD0035483,2,P04467,3,165709,10
OI00068672,ORD0035484,1,P03217,2,530,25
OI00068673,ORD0035485,1,P02396,3,491,0
OI00068674,ORD0035486,1,P02929,1,1229,0
OI00068675,ORD0035486,2,P03740,2,198744,0
OI00068676,ORD0035486,3,P02889,5,12985,5
OI00068677,ORD0035487,1,P02691,1,25922,0
OI00068678,ORD0035488,1,P00199,2,5794,5
OI00068679,ORD0035488,2,P02552,2,123538,5
OI00068680,ORD0035488,3,P00976,1,25896,0
OI00068681,ORD0035488,4,P03969,1,619,0
OI00068682,ORD0035489,1,P04154,1,14878,0
OI00068683,ORD0035489,2,P00028,1,442,0
OI00068684,ORD0035489,3,P00553,1,1378,20
OI00068685,ORD0035490,1,P02688,1,43947,0
OI00068686,ORD0035491,1,P01002,1,8790,10
OI00068687,ORD0035492,1,P01136,2,1760,10
OI00068688,ORD0035493,1,P02951,3,159404,0
OI00068689,ORD0035493,2,P01175,3,1526,5
OI00068690,ORD0035494,1,P02114,1,29553,5
OI00068691,ORD0035494,2,P04142,2,9510,15
OI00068692,ORD0035495,1,P04857,4,10309,0
OI00068693,ORD0035496,1,P02819,1,546,0
OI00068694,ORD0035497,1,P01147,1,184,10
OI00068695,ORD0035497,2,P02531,5,14756,5
OI00068696,ORD0035497,3,P04012,3,538,15
OI00068697,ORD0035498,1,P00439,1,1311,10
OI00068698,ORD0035499,1,P00702,2,602,0
OI00068699,ORD0035499,2,P00726,1,39625,5
OI00068700,ORD0035499,3,P02658,5,57753,10
OI00068701,ORD0035499,4,P02936,3,925,5
OI00068702,ORD0035500,1,P04172,1,58,0
OI00068703,ORD0035501,1,P04081,1,152621,10
OI00068704,ORD0035501,2,P04667,2,3225,0
OI00068705,ORD0035502,1,P02529,1,64090,0
OI00068706,ORD0035503,1,P03771,2,4197,0
OI00068707,ORD0035504,1,P01734,1,52072,5
OI00068708,ORD0035505,1,P00585,4,8577,5
OI00068709,ORD0035506,1,P04962,1,156489,5
OI00068710,ORD0035506,2,P03929,2,1799,0
OI00068711,ORD0035507,1,P01217,1,92664,0
OI00068712,ORD0035508,1,P02803,3,1159,5
OI00068713,ORD0035509,1,P04182,2,9345,0
OI00068714,ORD0035510,1,P03745,4,191,0
OI00068715,ORD0035511,1,P02891,2,11053,0
OI00068716,ORD0035512,1,P00687,3,13986,0
OI00068717,ORD0035513,1,P04421,1,117356,0
OI00068718,ORD0035513,2,P02908,3,1627,10
OI00068719,ORD0035514,1,P04870,1,192122,0
OI00068720,ORD0035514,2,P04014,1,126321,10
OI00068721,ORD0035515,1,P04449,2,12134,10
OI00068722,ORD0035516,1,P01829,3,4251,5
OI00068723,ORD0035516,2,P03035,1,5597,10
OI00068724,ORD0035517,1,P00186,1,14888,5
OI00068725,ORD0035518,1,P04347,4,21196,5
OI00068726,ORD0035518,2,P01512,2,138003,0
OI00068727,ORD0035519,1,P02963,2,3811,15
OI00068728,ORD0035520,1,P02682,2,17825,5
OI00068729,ORD0035521,1,P01356,1,110654,0
OI00068730,ORD0035522,1,P00532,1,1732,0
OI00068731,ORD0035523,1,P03830,3,14007,15
OI00068732,ORD0035524,1,P02415,4,165796,20
OI00068733,ORD0035525,1,P02076,3,150913,5
OI00068734,ORD0035525,2,P03191,2,7655,0
OI00068735,ORD0035526,1,P01143,1,8240,5
OI00068736,ORD0035527,1,P00459,1,20677,10
OI00068737,ORD0035527,2,P03143,1,609,0
OI00068738,ORD0035527,3,P03693,3,7520,5
OI00068739,ORD0035528,1,P02688,3,43947,0
OI00068740,ORD0035528,2,P00129,4,1608,25
OI00068741,ORD0035529,1,P02913,1,11939,10
OI00068742,ORD0035530,1,P04217,3,14712,0
OI00068743,ORD0035530,2,P00766,1,8581,0
OI00068744,ORD0035530,3,P02230,1,26893,0
OI00068745,ORD0035530,4,P02941,2,2949,5
OI00068746,ORD0035531,1,P03800,1,1865,0
OI00068747,ORD0035532,1,P01415,1,3202,0
OI00068748,ORD0035533,1,P01177,1,745,0
OI00068749,ORD0035534,1,P04502,2,1410,5
OI00068750,ORD0035535,1,P03455,4,1989,25
OI00068751,ORD0035536,1,P01047,1,5189,10
OI00068752,ORD0035537,1,P01433,5,14357,5
OI00068753,ORD0035537,2,P02994,1,5857,0
OI00068754,ORD0035537,3,P04601,1,24582,25
OI00068755,ORD0035537,4,P00338,2,7196,15
OI00068756,ORD0035538,1,P01579,2,11768,15
OI00068757,ORD0035538,2,P00807,2,367,0
OI00068758,ORD0035538,3,P03118,3,54937,0
OI00068759,ORD0035538,4,P01314,3,1340,5
OI00068760,ORD0035539,1,P01165,1,1256,0
OI00068761,ORD0035540,1,P01768,5,1375,5
OI00068762,ORD0035541,1,P04993,1,1832,0
OI00068763,ORD0035541,2,P04018,2,1920,0
OI00068764,ORD0035541,3,P02515,4,18537,15
OI00068765,ORD0035541,4,P02924,3,786,15
OI00068766,ORD0035541,5,P00115,1,86839,0
OI00068767,ORD0035542,1,P01242,1,2328,0
OI00068768,ORD0035543,1,P03850,1,78350,5
OI00068769,ORD0035543,2,P03744,3,60486,0
OI00068770,ORD0035544,1,P02551,4,6769,0
OI00068771,ORD0035545,1,P03935,5,13620,5
OI00068772,ORD0035546,1,P04007,1,185844,10
OI00068773,ORD0035546,2,P02186,2,56823,0
OI00068774,ORD0035546,3,P03005,2,138,5
OI00068775,ORD0035547,1,P03827,4,701,0
OI00068776,ORD0035548,1,P01062,2,14973,10
OI00068777,ORD0035549,1,P00992,1,1285,0
OI00068778,ORD0035549,2,P04144,2,11314,25
OI00068779,ORD0035550,1,P01168,3,9881,15
OI00068780,ORD0035550,2,P02092,1,153471,10
OI00068781,ORD0035551,1,P01174,2,11958,10
OI00068782,ORD0035551,2,P04581,1,7057,5
OI00068783,ORD0035551,3,P01888,1,14459,5
OI00068784,ORD0035551,4,P01194,1,5365,5
OI00068785,ORD0035552,1,P00109,2,11689,0
OI00068786,ORD0035552,2,P01340,1,1739,0
OI00068787,ORD0035552,3,P03304,2,1148,15
OI00068788,ORD0035552,4,P01094,3,75287,0
OI00068789,ORD0035552,5,P01706,1,2117,10
OI00068790,ORD0035553,1,P01264,4,10368,0
OI00068791,ORD0035553,2,P00270,4,513,0
OI00068792,ORD0035553,3,P02908,1,1627,0
OI00068793,ORD0035554,1,P03481,4,535,20
OI00068794,ORD0035555,1,P03074,2,2128,5
OI00068795,ORD0035555,2,P02147,1,184905,10
OI00068796,ORD0035555,3,P04560,4,177290,15
OI00068797,ORD0035556,1,P04996,3,173491,5
OI00068798,ORD0035556,2,P03773,1,49808,10
OI00068799,ORD0035556,3,P00498,1,911,0
OI00068800,ORD0035557,1,P03443,1,121668,0
OI00068801,ORD0035558,1,P02863,3,704,20
OI00068802,ORD0035558,2,P02065,3,570,0
OI00068803,ORD0035559,1,P02678,4,40330,0
OI00068804,ORD0035560,1,P04236,2,1324,10
OI00068805,ORD0035561,1,P04894,2,9647,0
OI00068806,ORD0035562,1,P02269,2,1000,0
OI00068807,ORD0035562,2,P04049,2,10631,0
OI00068808,ORD0035563,1,P00698,5,11796,0
OI00068809,ORD0035563,2,P04915,3,1740,5
OI00068810,ORD0035563,3,P02974,1,592,0
OI00068811,ORD0035564,1,P00193,1,201,0
OI00068812,ORD0035565,1,P01405,4,50740,0
OI00068813,ORD0035565,2,P04899,1,1249,0
OI00068814,ORD0035566,1,P01491,3,4206,0
OI00068815,ORD0035566,2,P04246,1,52691,0
OI00068816,ORD0035567,1,P02176,1,145,10
OI00068817,ORD0035567,2,P02582,2,173266,10
OI00068818,ORD0035568,1,P02596,3,1747,5
OI00068819,ORD0035569,1,P00810,2,6084,0
OI00068820,ORD0035569,2,P04039,1,1481,0
OI00068821,ORD0035570,1,P00386,2,172503,0
OI00068822,ORD0035570,2,P04301,2,7237,5
OI00068823,ORD0035570,3,P03545,1,1247,0
OI00068824,ORD0035571,1,P04628,1,12425,15
OI00068825,ORD0035571,2,P01817,2,2078,10
OI00068826,ORD0035571,3,P02973,2,1564,10
OI00068827,ORD0035572,1,P00916,1,1491,0
OI00068828,ORD0035573,1,P03464,4,145,5
OI00068829,ORD0035573,2,P02028,1,1089,15
OI00068830,ORD0035573,3,P02434,1,1521,0
OI00068831,ORD0035573,4,P04241,5,3459,5
